id,week,center_id,meal_id,checkout_price,base_price,emailer_for_promotion,homepage_featured,num_orders
1311602,1,29,1885,116.46,116.46,0,0,297
1462696,1,29,1993,116.43,116.43,0,0,231
1014325,1,29,2539,115.46,114.46,0,0,148
1168194,1,29,2139,454.93,454.93,0,0,54
1036351,1,29,2631,129.07,144.56,0,0,136
1245031,1,29,1248,122.25,146.5,0,0,175
1324666,1,29,1778,164.93,163.93,0,0,95
1225284,1,29,1062,166.87,165.87,0,0,325
1226664,1,29,2707,185.33,222.16,0,0,230
1276416,1,29,1207,323.01,323.01,0,0,42
1480767,1,29,1230,316.28,314.28,0,0,94
1422734,1,29,2322,298.79,299.79,0,0,95
1005629,1,29,2290,297.82,296.82,0,0,690
1151199,1,29,1727,404.55,402.55,0,0,136
1106556,1,29,1109,289.09,289.09,0,0,242
1281400,1,29,2577,243.53,241.53,0,0,123
1260743,1,29,2640,241.53,242.53,0,0,94
1256081,1,29,1878,241.53,242.53,0,0,67
1388430,1,29,2306,243.5,293,0,1,41
1104806,1,29,1216,387.03,387.03,0,0,15
1101032,1,29,2126,436.5,438.5,0,0,27
1452563,1,29,2826,281.36,280.36,0,0,256
1264043,1,29,1754,280.33,280.33,0,0,905
1280263,1,29,1971,259.99,289.06,1,0,1270
1024828,1,29,1902,484.03,484.03,0,0,13
1320904,1,29,1558,581.03,612.13,1,0,148
1218976,1,29,2581,581.03,611.13,1,0,135
1400490,1,29,1962,584.97,612.13,1,0,231
1241833,1,29,1445,660.63,658.63,0,0,28
1142795,1,29,2444,601.43,684.88,0,1,42
1221590,1,29,2704,243.5,280.33,0,0,26
1060305,1,29,2492,447.23,447.23,0,0,53
1313387,1,29,1543,505.43,505.43,0,0,215
1043779,1,29,2304,504.43,504.43,0,0,14
1358125,2,29,1885,93.12,116.46,1,1,553
1288266,2,29,1993,96.06,117.43,1,0,540
1029425,2,29,2539,96.06,115.46,1,0,298
1361004,2,29,2139,409.34,456.93,0,0,14
1215602,2,29,2631,96.03,143.56,1,1,447
1055991,2,29,1248,96.09,145.5,1,1,312
1194802,2,29,1778,179.45,179.45,0,0,136
1444495,2,29,1062,178.51,179.51,0,0,217
1374000,2,29,2707,187.27,223.16,0,0,177
1224732,2,29,1207,311.43,309.43,0,0,188
1102158,2,29,1230,310.4,310.4,0,0,161
1053739,2,29,2322,322.1,322.1,0,0,136
1100791,2,29,2290,309.43,310.43,0,0,458
1160908,2,29,1727,402.55,403.55,0,0,108
1288739,2,29,1109,260.99,289.09,1,0,256
1033768,2,29,2577,241.53,243.53,0,0,40
1358051,2,29,2640,242.53,243.53,0,0,28
1440836,2,29,1878,242.53,241.53,0,0,96
1002069,2,29,2306,244.5,293,0,1,69
1061211,2,29,1216,387.03,388.03,0,0,81
1391959,2,29,2126,438.5,436.5,0,0,68
1217730,2,29,2826,279.36,279.36,0,0,135
1238484,2,29,1754,282.33,282.33,0,0,649
1321465,2,29,1971,259.99,289.06,1,0,487
1266322,2,29,1902,486.03,484.03,0,0,42
1101264,2,29,1558,584.91,611.13,1,0,121
1318298,2,29,2581,581.03,611.13,1,0,204
1078727,2,29,1962,583.03,610.13,1,0,162
1429911,2,29,2760,233.83,231.83,0,0,40
1261428,2,29,2704,244.5,281.33,0,0,41
1061429,2,29,2492,446.23,445.23,0,0,27
