id,week,center_id,meal_id,checkout_price,base_price,emailer_for_promotion,homepage_featured,num_orders
1351366,1,61,1885,122.25,123.25,0,0,134
1072104,1,61,1993,119.34,118.34,0,0,339
1146840,1,61,2539,119.31,119.31,0,0,176
1111721,1,61,2139,456.93,456.93,0,0,14
1269177,1,61,2631,206.64,244.5,0,0,95
1494444,1,61,1248,176.6,253.23,0,0,26
1402190,1,61,1778,165.9,165.9,0,0,150
1161449,1,61,1062,169.75,171.75,0,0,231
1115493,1,61,2707,190.18,227.95,0,0,377
1267919,1,61,1207,317.19,317.19,0,0,150
1259249,1,61,1230,323.98,323.98,0,0,95
1330435,1,61,2322,317.19,317.19,0,0,202
1128184,1,61,2290,294.88,294.88,0,0,824
1172684,1,61,1727,410.34,410.34,0,0,352
1361371,1,61,1109,289.09,289.09,0,0,393
1255577,1,61,2577,241.53,243.53,0,0,67
1497143,1,61,2640,243.53,241.53,0,0,378
1169637,1,61,1878,243.53,242.53,0,0,256
1352492,1,61,2306,276.51,307.52,0,0,41
1001315,1,61,1216,388.03,466.63,0,1,95
1351384,1,61,2126,438.5,438.5,0,0,67
1092766,1,61,2826,329.86,327.86,0,0,162
1072272,1,61,1754,275.51,275.51,0,0,472
1156378,1,61,1971,258.99,291.03,1,0,647
1062263,1,61,1902,484.03,484.03,0,0,13
1322604,1,61,1247,486.03,485.03,0,0,42
1474526,1,61,1770,484.03,485.03,0,0,96
1336791,1,61,1558,583.03,612.13,1,1,121
1310201,1,61,2581,581.03,611.13,1,1,204
1259188,1,61,1962,581.03,613.04,1,0,216
1274178,1,61,1445,659.63,660.63,0,0,96
1045856,1,61,2867,677.12,658.63,0,1,40
1230666,1,61,2760,233.83,231.83,0,0,67
1209838,1,61,1525,242.5,242.5,0,0,42
1000630,1,61,2704,242.5,275.51,0,0,107
1440689,1,61,2492,445.23,445.23,0,0,28
1023744,1,61,1543,503.43,503.43,0,0,69
1243575,1,61,2304,503.43,503.43,0,0,53
1212352,2,61,1885,97.03,122.25,1,0,216
1446224,2,61,1993,96.03,119.34,1,0,621
1413811,2,61,2539,97.06,119.31,1,0,554
1018433,2,61,2139,456.93,455.93,0,0,28
1105302,2,61,2631,140.71,243.5,1,0,148
1267680,2,61,1248,97,252.23,1,0,203
1043472,2,61,1778,177.54,176.54,0,0,351
1215356,2,61,1062,183.39,181.39,0,0,136
1276525,2,61,2707,189.21,228.95,0,0,393
1113129,2,61,1207,324.01,323.01,0,0,41
1439666,2,61,1230,323.98,325.98,0,0,135
1386871,2,61,2322,324.98,325.98,0,0,202
1160294,2,61,2290,309.43,311.43,0,0,582
1212084,2,61,1727,425.83,425.83,0,0,258
1085785,2,61,1109,259.96,290.09,1,1,634
1249184,2,61,2577,242.53,243.53,0,0,162
1488060,2,61,2640,242.53,241.53,0,0,256
1135814,2,61,1878,242.53,243.53,0,0,229
1246976,2,61,2306,242.5,244.5,0,0,54
1205679,2,61,1216,388.03,464.63,0,1,95
1371604,2,61,2126,436.5,437.5,0,0,26
1456926,2,61,2826,329.86,329.86,0,0,150
1460301,2,61,1754,291.03,290.03,0,0,487
1456033,2,61,1971,258.99,291.03,1,0,162
1292873,2,61,1902,484.03,485.03,0,0,15
1295260,2,61,1247,486.03,486.03,0,0,13
1043739,2,61,1770,485.03,485.03,0,0,14
1382161,2,61,1558,582.03,611.13,1,1,136
1147636,2,61,2581,583.03,610.13,1,1,242
1266938,2,61,1962,583.94,614.04,1,1,177
1088471,2,61,1445,682.88,660.63,0,1,28
1405064,2,61,2444,658.63,658.63,0,0,40
1404615,2,61,2867,659.63,660.63,0,0,13
1134548,2,61,2760,232.83,233.83,0,0,68
1176435,2,61,1525,242.5,244.5,0,0,81
1010569,2,61,2704,246.38,275.51,0,0,135
1349412,2,61,1543,504.43,503.43,0,0,15
1264771,2,61,2304,505.43,503.43,0,0,54
1039631,3,61,1885,94.15,121.25,0,0,135
1007343,3,61,1993,97.06,118.34,0,0,446
1466116,3,61,2539,99,120.31,0,0,352
1204768,3,61,2139,455.93,455.93,0,0,27
1454875,3,61,2631,95.09,244.5,0,0,135
1039139,3,61,1248,117.37,253.23,0,0,94
1351964,3,61,1778,179.45,179.45,0,0,256
1031697,3,61,1062,182.36,182.36,0,0,283
1481819,3,61,2707,191.09,228.95,0,0,499
1100771,3,61,1207,322.07,323.07,0,0,216
1086293,3,61,1230,324.98,323.98,0,0,81
1445133,3,61,2322,324.01,324.01,0,0,175
1058690,3,61,2290,311.43,309.43,0,0,567
1313767,3,61,1727,427.83,426.83,0,0,296
1444654,3,61,1109,311.43,311.43,0,0,405
1436663,3,61,2577,243.53,241.53,0,0,107
1137223,3,61,2640,242.53,243.53,0,0,229
1477730,3,61,1878,243.53,243.53,0,0,231
1004300,3,61,2306,244.5,244.5,0,0,107
1403967,3,61,1216,389.03,465.63,0,1,95
1277465,3,61,2126,437.5,437.5,0,0,53
1071024,3,61,2826,327.86,328.86,0,0,446
1137851,3,61,1754,290.03,290.03,0,0,526
1130905,3,61,1971,291.03,291.03,0,0,257
1167583,3,61,1902,486.03,484.03,0,0,13
1000986,3,61,1558,611.13,611.13,0,0,134
1151174,3,61,2581,610.13,611.13,0,0,150
1006822,3,61,1962,611.13,611.13,0,0,107
1369122,3,61,1445,660.63,660.63,0,1,80
1325048,3,61,2444,658.63,659.63,0,1,40
1198223,3,61,2867,659.63,660.63,0,0,13
1254798,3,61,2760,232.83,231.83,0,0,149
1088595,3,61,1525,242.5,242.5,0,0,95
1228131,3,61,2704,243.5,275.51,0,0,162
1039077,3,61,2492,447.23,447.23,0,0,26
1443995,3,61,1543,504.43,505.43,0,0,42
1452916,3,61,2304,505.43,503.43,0,0,42
1156447,4,61,1885,121.25,121.25,0,0,134
1108133,4,61,1993,119.31,121.31,0,0,298
1154701,4,61,2539,120.31,119.31,0,0,285
1180544,4,61,2631,97,243.5,0,0,108
1241309,4,61,1248,97.03,252.23,0,0,189
1349496,4,61,1778,175.57,177.57,0,0,215
1354538,4,61,1062,180.42,182.42,0,0,269
1392843,4,61,2707,191.09,229.95,0,0,285
1342528,4,61,1207,323.98,325.98,0,0,81
1046314,4,61,1230,320.1,321.1,0,0,149
1395291,4,61,2322,316.22,317.22,0,0,121
1236967,4,61,2290,309.43,310.43,0,0,485
1414102,4,61,1727,427.83,427.83,0,0,283
1272799,4,61,1109,310.43,309.43,0,0,392
1372223,4,61,2577,243.53,242.53,0,0,13
1202527,4,61,2640,243.53,241.53,0,0,337
1154153,4,61,1878,243.53,241.53,0,0,243
1452084,4,61,2306,339.53,339.53,0,0,13
1493801,4,61,1216,417.13,466.63,0,1,13
1127589,4,61,2126,437.5,438.5,0,0,41
1358661,4,61,2826,329.86,329.86,0,0,339
1098129,4,61,1754,291.03,290.03,0,0,393
1237509,4,61,1971,292.03,292.03,0,0,339
1131875,4,61,1247,486.03,486.03,0,0,40
1127198,4,61,1770,486.03,486.03,0,0,26
1348710,4,61,1558,610.13,612.13,0,0,96
1290126,4,61,2581,612.13,611.13,0,0,81
1349462,4,61,1962,612.1,612.1,0,0,107
1318742,4,61,1445,660.63,658.63,0,1,54
1299115,4,61,2444,658.63,659.63,0,0,80
1094964,4,61,2867,664.45,660.63,0,1,107
1344007,4,61,2760,233.83,232.83,0,0,135
1109430,4,61,1525,242.5,243.5,0,0,55
1116090,4,61,2704,244.5,274.51,0,0,135
1478044,4,61,2492,445.23,445.23,0,0,28
1467068,4,61,1543,503.43,504.43,0,0,67
1387444,4,61,2304,505.43,503.43,0,0,69
1020151,5,61,1885,118.34,119.34,0,0,123
1060934,5,61,1993,123.25,123.25,0,0,473
1473342,5,61,2539,120.28,120.28,0,0,311
1240241,5,61,2139,456.93,456.93,0,0,27
1400027,5,61,2631,136.8,244.5,0,0,53
1196701,5,61,1248,98.03,252.23,0,0,230
1284654,5,61,1778,169.75,171.75,0,0,188
1415922,5,61,1062,166.87,165.87,0,0,269
1390702,5,61,2707,203.76,229.95,0,0,296
1269167,5,61,1207,306.55,305.55,0,0,96
1325934,5,61,1230,322.07,322.07,0,0,176
1045599,5,61,2322,325.98,323.98,0,0,123
1073847,5,61,2290,160.11,309.43,1,1,5697
1001683,5,61,1727,247.38,427.83,1,1,960
1029791,5,61,1109,123.22,309.43,0,0,580
1409691,5,61,2577,242.53,243.53,0,0,135
1044785,5,61,2640,241.53,243.53,0,0,256
1433741,5,61,1878,242.53,242.53,0,0,242
1088397,5,61,2306,242.5,339.53,1,0,13
1050286,5,61,1216,417.13,465.63,0,1,80
1093901,5,61,2126,438.5,436.5,0,0,69
1290627,5,61,2826,329.86,328.86,0,0,352
1116273,5,61,1754,219.28,292.03,0,0,486
1262744,5,61,1971,292.03,292.03,0,0,189
1202869,5,61,1902,486.03,484.03,0,0,14
1346220,5,61,1247,485.03,486.03,0,0,26
1095844,5,61,1558,615.95,617.95,0,0,69
1140254,5,61,2581,614.01,615.01,0,0,95
1098758,5,61,1962,617.92,618.92,0,0,82
1470468,5,61,1445,484.03,658.63,1,1,202
1135333,5,61,2444,486.03,660.63,1,1,81
1190250,5,61,2867,486.03,658.63,1,1,54
1419381,5,61,2760,233.83,233.83,0,0,149
1476790,5,61,1525,280.33,281.33,0,0,109
1095911,5,61,2704,282.33,281.33,0,0,136
1496092,5,61,2492,447.23,447.23,0,0,15
1428925,5,61,1543,471.45,504.43,0,1,107
1247811,5,61,2304,504.43,505.43,0,0,13
1065665,6,61,1885,121.25,122.25,0,0,94
1076516,6,61,1993,120.31,120.31,0,0,458
1452982,6,61,2539,119.31,121.31,0,0,283
1449331,6,61,2139,454.93,454.93,0,0,28
1244466,6,61,1248,261.93,262.93,0,0,54
1482413,6,61,1778,156.23,154.23,0,0,161
1298762,6,61,1062,159.08,160.08,0,0,513
1166490,6,61,2707,222.13,224.13,0,0,285
1333062,6,61,1207,321.07,321.07,0,0,175
1075179,6,61,1230,319.16,318.16,0,0,82
1439057,6,61,2322,325.98,323.98,0,0,121
1006163,6,61,2290,157.14,311.43,0,1,4063
1223623,6,61,1727,247.38,425.83,1,0,960
1335360,6,61,1109,187.27,310.43,0,0,541
1212625,6,61,2577,242.53,241.53,0,0,26
1198531,6,61,2640,242.53,243.53,0,0,298
1478390,6,61,1878,242.53,241.53,0,0,269
1163845,6,61,1216,417.13,465.63,0,1,54
1039536,6,61,2126,438.5,438.5,0,0,53
1293588,6,61,2826,328.86,329.86,0,0,177
1242913,6,61,1754,280.39,278.39,0,0,337
1114403,6,61,1971,291.03,292.03,0,0,216
1290188,6,61,1902,484.03,485.03,0,0,40
1016014,6,61,1247,486.03,484.03,0,0,40
1033100,6,61,1770,485.03,484.03,0,0,42
1225664,6,61,1558,619.83,619.83,0,0,55
1160464,6,61,2581,620.83,621.83,0,0,69
1024011,6,61,1962,619.83,621.83,0,0,67
1263334,6,61,1445,486.03,659.63,0,1,189
1191023,6,61,2444,484.03,660.63,0,0,67
1443454,6,61,2867,485.03,659.63,0,1,14
1025516,6,61,2760,231.83,232.83,0,0,150
1330334,6,61,1525,280.33,281.33,0,0,136
1279587,6,61,2704,282.33,280.33,0,0,108
1095186,6,61,2492,446.23,446.23,0,0,55
1300388,6,61,1543,437.5,504.43,1,1,82
1244004,6,61,2304,437.5,504.43,1,0,123
1366202,7,61,1885,122.28,121.28,0,0,175
1120901,7,61,1993,121.31,119.31,0,0,567
