id,week,center_id,meal_id,checkout_price,base_price,emailer_for_promotion,homepage_featured,num_orders
1213683,1,129,1885,118.37,121.31,0,1,796
1422581,1,129,1993,121.31,121.31,0,1,1041
1161106,1,129,2539,118.37,119.37,0,0,94
1048419,1,129,2139,455.93,456.93,0,0,26
1173856,1,129,2631,251.23,251.23,0,0,28
1487159,1,129,1248,208.61,251.23,0,0,53
1411408,1,129,1778,173.63,175.63,0,0,229
1007234,1,129,1062,172.66,174.66,0,0,325
1446468,1,129,2707,185.27,224.07,0,1,744
1260810,1,129,1207,315.31,315.31,0,0,80
1028820,1,129,1230,325.01,325.01,0,0,67
1469362,1,129,2322,322.07,323.07,0,0,177
1324244,1,129,2290,311.43,311.43,0,0,607
1422139,1,129,1727,380.3,427.83,0,0,121
1449966,1,129,1109,293,293,0,0,296
1390009,1,129,2577,243.53,242.53,0,0,135
1312555,1,129,2640,243.53,243.53,0,1,270
1121636,1,129,1878,241.53,242.53,0,1,258
1064302,1,129,2306,243.5,307.52,0,0,26
1467262,1,129,1216,389.03,388.03,0,0,81
1387092,1,129,2126,438.5,438.5,0,0,82
1112595,1,129,2826,327.86,329.86,0,0,161
1450484,1,129,1754,291.03,290.03,0,0,298
1252668,1,129,1971,259.99,291.03,1,0,634
1413831,1,129,1902,486.03,485.03,0,0,67
1310649,1,129,1247,485.03,484.03,0,0,27
1002047,1,129,1558,583.03,610.13,1,1,123
1322646,1,129,2581,583.03,610.13,1,1,163
1081952,1,129,1962,585.88,611.13,1,1,204
1277262,1,129,1445,660.63,659.63,0,0,27
1054800,1,129,2444,660.63,659.63,0,0,14
1397581,1,129,2867,659.63,658.63,0,0,15
1154386,1,129,2760,232.83,232.83,0,0,134
1227221,1,129,1525,243.5,280.33,0,0,68
1238626,1,129,2704,244.5,244.5,0,0,122
1215257,1,129,2304,503.43,505.43,0,1,55
1148070,2,129,1885,97.03,121.31,1,1,1458
1203045,2,129,1993,98.03,121.31,1,1,1363
1485651,2,129,2539,98,119.37,1,0,420
1492057,2,129,2139,455.93,456.93,0,0,26
1374712,2,129,2631,99,251.23,1,0,81
1263063,2,129,1248,96.09,252.23,1,0,136
1451511,2,129,1778,179.45,181.45,0,0,269
1151033,2,129,1062,177.51,178.51,0,0,420
1495808,2,129,2707,193.06,225.07,0,0,526
1464674,2,129,1207,323.07,323.07,0,0,176
1009351,2,129,1230,321.1,320.1,0,0,134
1296847,2,129,2322,324.98,323.98,0,0,177
1275371,2,129,2290,310.43,311.43,0,0,1012
1241169,2,129,1727,426.83,426.83,0,0,95
1325657,2,129,1109,260.99,292,1,1,527
1317624,2,129,2577,243.53,242.53,0,0,82
1378721,2,129,2640,241.53,243.53,0,0,324
1284107,2,129,1878,242.53,242.53,0,0,311
1434924,2,129,2306,244.5,243.5,0,0,68
1100565,2,129,1216,387.03,387.03,0,0,68
1269223,2,129,2126,437.5,437.5,0,0,41
1283108,2,129,2826,329.86,328.86,0,0,270
1487078,2,129,1754,291.03,291.03,0,0,431
1214412,2,129,1971,259.99,292.03,1,0,121
1189332,2,129,1902,486.03,484.03,0,0,67
1311532,2,129,1247,486.03,484.03,0,0,13
1465497,2,129,1558,584.91,610.13,1,1,122
1288260,2,129,2581,581.03,610.13,1,1,135
1077212,2,129,1962,583.03,611.13,1,0,123
1016481,2,129,1445,660.63,660.63,0,0,55
1073293,2,129,2444,658.63,660.63,0,0,27
1098871,2,129,2867,658.63,659.63,0,0,15
1466773,2,129,2760,233.83,231.83,0,0,80
1433300,2,129,1525,243.5,280.33,0,0,109
1013305,2,129,2704,243.5,243.5,0,0,81
1029278,2,129,2492,446.23,446.23,0,0,54
1016275,2,129,2304,504.43,503.43,0,1,15
1181726,3,129,1885,98.03,119.31,0,1,702
1466079,3,129,1993,98.03,121.31,0,1,1297
1003824,3,129,2539,95.06,118.37,0,0,256
1026707,3,129,2631,94.15,252.23,0,1,177
1303988,3,129,1248,97,253.23,0,1,69
1047774,3,129,1778,181.39,182.39,0,0,150
1466972,3,129,1062,179.48,179.48,0,0,258
1382986,3,129,2707,187.21,225.07,0,0,446
1336110,3,129,1207,325.01,325.01,0,0,80
1073055,3,129,1230,325.98,324.98,0,0,68
1415967,3,129,2322,323.98,323.98,0,0,81
1081150,3,129,2290,308.52,307.52,0,0,431
1437096,3,129,1727,427.83,426.83,0,0,176
1083934,3,129,1109,309.43,309.43,0,0,285
1353830,3,129,2577,243.53,241.53,0,0,53
1112978,3,129,2640,241.53,241.53,0,0,244
1214699,3,129,1878,242.53,241.53,0,0,242
1293047,3,129,2306,243.5,244.5,0,0,107
1484668,3,129,1216,389.03,387.03,0,0,82
1365074,3,129,2826,329.86,329.86,0,0,217
1150750,3,129,1754,290.03,290.03,0,0,458
1467090,3,129,1971,292.03,292.03,0,0,256
1054638,3,129,1902,486.03,485.03,0,0,27
1335741,3,129,1247,484.03,485.03,0,0,42
1186615,3,129,1558,611.13,610.13,0,0,41
1182768,3,129,2581,611.13,610.13,0,0,108
1278348,3,129,1962,613.1,613.1,0,0,96
1105524,3,129,1445,658.63,660.63,0,0,81
1310812,3,129,2444,659.63,660.63,0,0,42
1033927,3,129,2760,231.83,232.83,0,0,67
1293254,3,129,1525,243.5,280.33,0,0,69
1239771,3,129,2704,248.38,247.38,0,0,134
1031198,3,129,1543,503.43,504.43,0,0,14
1079079,3,129,2304,504.43,503.43,0,1,67
1259701,4,129,1885,121.31,121.31,0,0,837
1358181,4,129,1993,120.28,119.31,0,1,663
1396331,4,129,2539,120.28,122.28,0,0,161
1021506,4,129,2139,455.93,455.93,0,0,13
1126759,4,129,2631,98,251.23,0,1,81
1337170,4,129,1248,116.46,251.23,0,1,121
1024499,4,129,1778,181.45,180.45,0,0,242
1444505,4,129,1062,178.48,180.48,0,0,365
1354620,4,129,2707,193.09,224.07,0,0,269
1050264,4,129,1207,323.98,325.98,0,0,123
1438289,4,129,1230,314.34,313.34,0,0,150
1095588,4,129,2322,324.01,325.01,0,0,163
1066942,4,129,2290,309.43,309.43,0,0,419
1132423,4,129,1727,427.83,427.83,0,0,134
1117987,4,129,1109,309.43,309.43,0,0,190
1422203,4,129,2577,243.53,241.53,0,0,41
1366059,4,129,2640,242.53,243.53,0,0,431
1329296,4,129,1878,242.53,243.53,0,0,310
1075145,4,129,1216,418.13,418.13,0,0,54
1394012,4,129,2126,438.5,437.5,0,0,41
1301103,4,129,2826,327.86,328.86,0,0,202
1172502,4,129,1754,291.03,292.03,0,0,231
1054537,4,129,1971,292.03,291.03,0,0,242
1178310,4,129,1902,484.03,486.03,0,0,42
1201641,4,129,1247,484.03,484.03,0,0,54
1390922,4,129,1558,610.13,611.13,0,0,67
1429900,4,129,2581,614.07,614.07,0,0,82
1365127,4,129,1962,614.04,613.04,0,0,216
1269225,4,129,1445,660.63,659.63,0,0,95
1326719,4,129,2444,658.63,660.63,0,0,55
1333581,4,129,2867,658.63,660.63,0,0,26
1240419,4,129,2760,233.83,232.83,0,0,81
1495185,4,129,1525,244.5,282.33,0,0,69
1239270,4,129,2704,242.5,242.5,0,0,136
1238353,4,129,2492,445.23,446.23,0,0,94
1010905,4,129,1543,504.43,504.43,0,0,14
1112842,4,129,2304,505.43,505.43,0,1,26
1100539,5,129,1885,120.28,122.28,0,0,609
1298960,5,129,1993,120.28,120.31,0,1,783
1259214,5,129,2539,119.34,119.34,0,0,271
1219810,5,129,2139,456.93,454.93,0,0,27
1180986,5,129,2631,98,252.23,0,1,15
1347335,5,129,1248,99,253.23,0,1,54
1342023,5,129,1778,169.81,169.81,0,0,163
1422022,5,129,1062,174.66,174.66,0,0,567
1428896,5,129,2707,215.37,216.37,0,0,404
1100219,5,129,1207,315.28,314.28,0,0,82
1131979,5,129,1230,323.98,324.98,0,0,69
1102203,5,129,2322,316.28,315.28,0,0,69
1260207,5,129,2290,161.02,309.43,1,1,5697
1374279,5,129,1727,241.56,427.83,1,1,1160
1106914,5,129,1109,129.01,310.43,0,0,485
1039988,5,129,2640,243.53,241.53,0,0,323
1254948,5,129,1878,243.53,242.53,0,0,230
1050049,5,129,2306,244.5,243.5,1,0,13
1226051,5,129,1216,418.13,416.13,0,0,15
1187956,5,129,2126,437.5,436.5,0,0,54
1050754,5,129,2826,328.86,327.86,0,0,150
1245789,5,129,1754,243.47,290.03,0,0,406
1067084,5,129,1971,291.03,290.03,0,0,188
1107825,5,129,1247,486.03,486.03,0,0,28
1210618,5,129,1558,619.89,617.89,0,0,108
1348731,5,129,2581,616.92,617.92,0,0,94
1286423,5,129,1962,619.83,621.83,0,0,27
1474603,5,129,1445,501.49,658.63,1,1,176
1366929,5,129,2444,485.03,660.63,1,1,188
1195367,5,129,2867,484.03,659.63,1,1,135
1477760,5,129,2760,231.83,232.83,0,0,40
1033217,5,129,1525,282.33,282.33,0,0,26
1072447,5,129,2704,280.33,282.33,0,0,96
1203278,5,129,2492,445.23,446.23,0,0,69
1413542,5,129,1543,504.43,503.43,0,0,41
1216681,5,129,2304,483.12,504.43,0,1,42
1015341,6,129,1885,120.31,122.28,0,1,837
1277840,6,129,1993,122.28,121.31,0,1,716
1212297,6,129,2539,120.28,120.28,0,0,134
1406467,6,129,2631,261.93,261.93,0,0,14
1456526,6,129,1248,236.74,236.74,0,0,13
1076435,6,129,1778,159.14,159.14,0,0,217
1199775,6,129,1062,158.14,158.14,0,0,432
1037056,6,129,2707,231.89,231.89,0,0,256
1007181,6,129,1207,320.16,318.16,0,0,162
1267742,6,129,1230,318.19,317.19,0,0,68
1238534,6,129,2322,318.22,318.22,0,0,122
1145756,6,129,2290,170.78,309.43,0,1,2699
1203295,6,129,1727,245.41,427.83,1,1,1161
1063577,6,129,1109,156.2,311.43,0,0,445
1425589,6,129,2640,241.53,242.53,0,0,297
1257560,6,129,1878,243.53,242.53,0,0,297
1026853,6,129,2306,141.62,243.5,0,0,94
1202924,6,129,1216,417.13,417.13,0,0,26
1305394,6,129,2126,437.5,436.5,0,0,41
1480118,6,129,2826,327.86,329.86,0,0,231
1455754,6,129,1754,260.93,290.03,0,0,269
1149381,6,129,1971,292.03,290.03,0,0,122
1373089,6,129,1247,486.03,484.03,0,0,14
1202135,6,129,1558,621.83,619.83,0,0,14
1082123,6,129,2581,621.83,619.83,0,0,67
1290248,6,129,1962,619.83,620.83,0,0,135
1031750,6,129,1445,513.16,659.63,0,0,109
1346332,6,129,2444,510.25,659.63,0,1,121
1097060,6,129,2867,485.03,659.63,0,1,135
1042585,6,129,2760,233.83,232.83,0,0,134
1096816,6,129,1525,282.33,280.33,0,0,42
1090861,6,129,2704,280.33,280.33,0,0,95
1383689,6,129,2492,447.23,447.23,0,0,67
1181175,6,129,1543,437.5,503.43,1,0,14
1438530,6,129,2304,438.5,503.43,1,1,68
1074103,7,129,1885,120.31,121.28,0,1,945
1070574,7,129,1993,122.28,119.31,0,1,891
1225552,7,129,2539,121.28,122.28,0,0,203
1060200,7,129,2631,261.93,262.93,0,0,26
1002701,7,129,1778,158.14,158.14,0,0,231
1063020,7,129,1062,157.17,158.17,0,0,485
1286613,7,129,2707,226.07,224.07,0,0,338
1202902,7,129,1207,325.98,324.98,0,0,80
1299716,7,129,1230,320.16,319.16,0,0,81
1339438,7,129,2322,313.31,313.31,0,0,81
1336084,7,129,2290,162.05,309.43,1,1,4429
1064247,7,129,1727,349.2,425.83,0,0,323
1272923,7,129,1109,233.83,311.43,0,0,364
1262902,7,129,2577,241.53,241.53,0,0,69
1348650,7,129,2640,242.53,243.53,0,0,324
1181701,7,129,1878,241.53,243.53,0,0,271
1358357,7,129,2306,243.5,244.5,0,0,14
1007221,7,129,1216,417.13,416.13,0,0,14
1050445,7,129,2126,438.5,437.5,0,0,81
1133747,7,129,2826,328.86,328.86,0,0,258
1366732,7,129,1754,270.63,272.63,0,0,202
1359369,7,129,1971,290.03,290.03,0,0,163
1043510,7,129,1902,484.03,485.03,0,0,40
1073649,7,129,1247,484.03,485.03,0,0,26
1010450,7,129,1558,619.83,620.83,0,0,69
1267830,7,129,2581,619.83,619.83,0,0,108
1073428,7,129,1962,621.83,620.83,0,0,68
1462777,7,129,1445,659.63,660.63,0,0,15
1051354,7,129,2444,660.63,659.63,0,0,68
1331797,7,129,2867,660.63,658.63,0,0,41
1237910,7,129,2760,233.83,231.83,0,0,123
1061847,7,129,1525,280.33,281.33,0,0,27
1359203,7,129,2704,280.33,282.33,0,0,108
1153640,7,129,2492,445.23,446.23,0,0,15
1270214,7,129,1543,436.5,504.43,1,0,54
1317635,7,129,2304,438.5,503.43,1,1,27
1020706,8,129,1885,96.06,122.28,1,0,1607
1060916,8,129,1993,94.12,120.31,1,1,1539
1488166,8,129,2539,94.15,120.28,1,0,447
1096100,8,129,2631,260.93,262.93,0,1,15
1043648,8,129,1248,262.93,234.74,0,1,27
1402772,8,129,1778,153.26,154.26,0,0,175
1149613,8,129,1062,161.08,161.08,0,0,324
1481942,8,129,2707,224.1,224.1,0,0,323
1462437,8,129,1207,308.49,307.49,0,0,134
1030212,8,129,1230,317.19,318.19,0,0,41
1292786,8,129,2322,321.07,322.07,0,0,94
1286331,8,129,2290,155.2,309.43,0,1,1215
1361865,8,129,1727,426.83,427.83,0,0,311
1311239,8,129,1109,232.83,310.43,0,0,215
1466885,8,129,2577,243.53,241.53,0,0,94
1119837,8,129,2640,241.53,242.53,0,0,230
1329483,8,129,1878,242.53,242.53,0,0,258
1378146,8,129,2306,227.04,244.5,1,0,122
1017727,8,129,1216,339.5,416.13,1,0,54
1045156,8,129,2126,486.03,485.03,0,0,54
1095475,8,129,2826,328.86,329.86,0,0,339
1278743,8,129,1754,278.45,278.45,0,0,296
1190330,8,129,1971,292.03,290.03,0,0,95
1037697,8,129,1902,484.03,485.03,0,0,13
1192313,8,129,1247,485.03,486.03,0,0,69
1306886,8,129,1558,604.31,606.31,0,0,54
1194464,8,129,2581,614.07,612.07,0,0,41
1348453,8,129,1962,608.22,609.22,0,0,53
1266050,8,129,1445,660.63,658.63,0,0,55
1159865,8,129,2444,658.63,659.63,0,0,53
1268756,8,129,2867,659.63,659.63,0,0,13
1310358,8,129,2760,233.83,231.83,0,0,94
1054394,8,129,1525,282.33,281.33,0,0,96
1199909,8,129,2704,280.33,281.33,0,0,27
1392185,8,129,2492,445.23,446.23,0,0,68
1459187,8,129,2304,436.5,503.43,0,1,96
1438406,9,129,1885,117.4,117.4,0,0,634
1309559,9,129,1993,117.37,119.31,0,1,647
1462464,9,129,2539,119.31,121.31,0,0,188
1248813,9,129,2631,261.93,261.93,0,0,28
1475375,9,129,1248,252.2,252.2,0,0,41
1327672,9,129,1778,156.17,158.17,0,0,230
1158820,9,129,1062,160.11,160.11,0,0,404
1287872,9,129,2707,221.22,221.22,0,0,269
1266378,9,129,1207,315.25,316.25,0,0,54
1106567,9,129,1230,307.55,307.55,0,0,96
1267498,9,129,2322,324.01,323.01,0,0,96
1102851,9,129,2290,284.24,310.43,0,1,636
1339835,9,129,1727,426.83,426.83,0,0,202
1373398,9,129,1109,214.37,309.43,0,0,339
1050353,9,129,2577,242.53,243.53,0,0,80
1037394,9,129,2640,242.53,241.53,0,0,284
1192814,9,129,1878,243.53,243.53,0,0,339
1009061,9,129,1216,340.5,417.13,0,0,27
1497701,9,129,2126,486.03,484.03,0,0,107
1142823,9,129,2826,328.86,329.86,0,0,243
1389857,9,129,1754,262.93,260.93,0,0,285
1488120,9,129,1971,292.03,290.03,0,0,123
1091441,9,129,1902,486.03,486.03,0,0,28
1459488,9,129,1247,486.03,485.03,0,0,14
1232212,9,129,1558,582.03,581.03,0,0,40
1444812,9,129,2581,582.03,583.03,0,0,67
1127031,9,129,1962,583.03,582.03,0,0,109
1198174,9,129,1445,435.53,659.63,1,0,431
1032656,9,129,2444,436.53,659.63,1,1,513
1211546,9,129,2867,436.53,659.63,1,1,418
1151237,9,129,2760,233.83,232.83,0,0,121
1315356,9,129,1525,281.33,281.33,0,0,27
1216842,9,129,2704,282.33,282.33,0,0,136
1347151,10,129,1885,118.34,119.34,0,0,472
1112537,10,129,1993,121.28,122.28,0,0,567
1156792,10,129,2539,116.46,116.46,0,0,324
1186345,10,129,2139,455.93,454.93,0,0,41
1050996,10,129,2631,248.32,262.93,0,1,28
1090549,10,129,1248,254.2,253.2,0,1,41
1158965,10,129,1778,158.14,157.14,0,0,202
1486175,10,129,1062,156.23,156.23,0,0,378
1421674,10,129,2707,220.19,220.19,0,0,150
1203942,10,129,1207,324.98,323.98,0,0,13
1256413,10,129,1230,325.01,324.01,0,0,69
1336544,10,129,2322,325.98,323.98,0,0,96
1316935,10,129,2290,289.12,289.12,0,0,378
1181902,10,129,1727,427.83,426.83,0,0,163
1367831,10,129,1109,266.81,310.43,0,0,285
1047190,10,129,2577,242.53,243.53,0,0,80
1143127,10,129,2640,241.53,243.53,0,0,231
1270177,10,129,1878,242.53,243.53,0,0,107
1148874,10,129,2306,243.5,243.5,0,0,26
1423556,10,129,1216,341.5,416.13,0,0,41
1474114,10,129,2126,485.03,486.03,0,0,40
1391155,10,129,2826,241.53,328.86,1,0,609
1241985,10,129,1754,292.03,292.03,0,0,270
1262005,10,129,1971,242.53,290.03,1,1,2094
1026922,10,129,1902,486.03,486.03,0,0,28
