id,week,center_id,meal_id,checkout_price,base_price,emailer_for_promotion,homepage_featured,num_orders
1464347,1,26,1885,118.4,118.4,0,0,230
1213203,1,26,1993,118.34,118.34,0,0,526
1154094,1,26,2539,120.34,120.34,0,0,122
1038845,1,26,2631,252.23,251.23,0,0,42
1431111,1,26,1248,165.93,251.23,0,0,80
1170950,1,26,1778,161.99,163.99,0,0,13
1215035,1,26,1062,161.08,161.08,0,0,324
1306921,1,26,2707,184.3,225.04,0,0,420
1388807,1,26,1207,315.25,321.1,0,1,379
1094717,1,26,1230,317.25,325.01,0,1,701
1264351,1,26,2322,320.1,319.19,0,1,554
1365897,1,26,2290,310.43,310.43,0,0,352
1322179,1,26,1727,425.83,427.83,0,0,216
1277427,1,26,1109,236.71,311.37,0,1,338
1239280,1,26,2640,243.53,242.53,0,0,40
1155418,1,26,1878,242.53,243.53,0,0,53
1493334,1,26,2306,244.5,244.5,0,0,95
1102871,1,26,1216,388.03,464.63,0,0,67
1351514,1,26,2126,436.5,436.5,0,0,53
1477502,1,26,2826,328.86,328.86,0,0,69
1274096,1,26,1754,290.03,292.03,0,0,337
1356633,1,26,1971,258.99,292.03,1,1,554
1201607,1,26,1902,485.03,485.03,0,0,15
1004218,1,26,1558,586.85,612.13,1,0,95
1447733,1,26,2581,585.91,611.13,1,0,121
1073534,1,26,1962,582.03,610.13,1,0,67
1144887,1,26,2760,231.83,231.83,0,0,67
1206518,1,26,1525,244.5,270.63,0,0,55
1422284,1,26,2704,244.5,271.63,0,0,28
1021030,1,26,2492,445.23,446.23,0,0,28
1101724,1,26,1543,504.43,505.43,0,0,41
1219690,1,26,2304,505.43,503.43,0,0,15
1387124,2,26,1885,96.06,118.4,1,1,744
1042829,2,26,1993,95.06,119.34,1,1,1041
1452036,2,26,2539,97,120.34,1,0,283
1107920,2,26,2631,94.09,253.23,1,0,216
1224807,2,26,1248,99,252.23,1,0,134
1004523,2,26,1062,174.66,174.66,0,0,418
1489977,2,26,2707,186.3,227.04,0,0,392
1066829,2,26,1207,320.16,320.16,0,0,82
1366592,2,26,1230,311.37,313.37,0,0,258
1046643,2,26,2322,314.31,314.31,0,0,338
1014455,2,26,2290,309.43,309.43,0,0,258
1363005,2,26,1727,425.83,427.83,0,1,203
1181251,2,26,1109,259.99,313.37,1,1,405
1212413,2,26,2640,241.53,241.53,0,0,13
1219404,2,26,1878,241.53,241.53,0,0,55
1071831,2,26,2306,261.9,263.9,0,0,67
1037503,2,26,1216,387.03,387.03,0,0,40
1391167,2,26,2126,436.5,436.5,0,0,27
1374611,2,26,2826,329.86,328.86,0,0,94
1460981,2,26,1754,291.03,291.03,0,0,269
1161507,2,26,1971,263.9,290.03,1,1,271
1237874,2,26,1902,485.03,486.03,0,0,27
1045585,2,26,1558,595.64,611.13,1,0,67
1367642,2,26,2581,581.03,610.13,1,0,96
1342903,2,26,1962,582.03,610.13,1,0,107
1243220,2,26,2760,232.83,233.83,0,0,13
1286796,2,26,2704,242.5,270.63,0,0,94
1177479,2,26,2492,445.23,447.23,0,0,13
1044625,2,26,1543,503.43,504.43,0,0,54
1179903,3,26,1885,97.06,118.4,0,1,647
1095639,3,26,1993,96.03,118.34,0,1,472
1230702,3,26,2539,93.15,119.34,0,1,148
1310312,3,26,2631,114.46,252.23,0,0,204
1094302,3,26,1248,95.06,252.23,0,0,108
1418495,3,26,1778,178.51,177.51,0,0,82
1315636,3,26,1062,177.54,178.54,0,0,337
1342912,3,26,2707,188.18,226.04,0,0,501
1054040,3,26,1207,325.01,324.01,0,0,109
1236377,3,26,1230,325.01,324.01,0,0,40
1293325,3,26,2322,319.13,320.13,0,0,95
1021886,3,26,2290,311.43,311.43,0,0,352
1290198,3,26,1727,425.83,426.83,0,0,243
1125435,3,26,1109,309.43,311.43,0,0,285
1119047,3,26,2640,242.53,241.53,0,0,42
1219112,3,26,1878,242.53,241.53,0,0,28
1191530,3,26,2306,244.5,242.5,0,0,41
1101222,3,26,1216,387.03,387.03,0,0,40
1480815,3,26,2126,436.5,438.5,0,0,13
1172018,3,26,2826,327.86,327.86,0,0,26
1214195,3,26,1754,291.03,291.03,0,0,296
1450884,3,26,1971,206.61,291.03,0,1,445
1334814,3,26,1902,486.03,485.03,0,0,13
1394458,3,26,1247,486.03,485.03,0,0,13
1025034,3,26,1558,611.13,612.13,0,0,41
