id,week,center_id,meal_id,checkout_price,base_price,emailer_for_promotion,homepage_featured,num_orders
1029786,1,66,1885,114.46,116.46,0,0,674
1158137,1,66,1993,115.49,114.49,0,0,891
1397868,1,66,2539,112.52,114.49,0,1,729
1134760,1,66,2139,455.93,456.93,0,0,26
1213711,1,66,2631,133.92,247.41,0,0,230
1432925,1,66,1248,143.59,239.62,0,0,176
1036116,1,66,1778,170.72,171.72,0,0,297
1206138,1,66,1062,171.72,171.72,0,0,229
1197574,1,66,2707,189.15,218.31,0,0,405
1187289,1,66,1207,318.22,316.22,0,0,175
1149005,1,66,1230,313.31,314.31,0,0,161
1307381,1,66,2322,315.31,313.31,0,0,242
1134031,1,66,2290,292.94,294.94,0,0,770
1277751,1,66,1727,404.55,404.55,0,0,339
1235136,1,66,1109,296.82,297.82,0,0,499
1319883,1,66,2577,241.53,241.53,0,0,148
1184437,1,66,2640,242.53,241.53,0,0,418
1182467,1,66,1878,242.53,242.53,0,0,297
1110963,1,66,2306,242.5,308.52,0,0,163
1309519,1,66,1216,387.03,389.03,0,0,163
1459790,1,66,2126,438.5,436.5,0,0,28
1141361,1,66,2826,279.36,281.36,0,0,500
1405718,1,66,1754,273.6,271.6,0,0,433
1380494,1,66,1971,258.02,289.06,1,0,986
1408680,1,66,1902,485.03,484.03,0,0,42
1133472,1,66,1247,484.03,486.03,0,0,28
1169293,1,66,1770,484.03,484.03,0,0,69
1181965,1,66,1558,584.97,613.04,1,0,231
1087528,1,66,2581,583.94,610.13,1,1,190
1477997,1,66,1962,583.03,611.13,1,1,337
1025748,1,66,1445,658.63,659.63,0,0,136
1257948,1,66,2444,660.63,658.63,0,1,27
1031773,1,66,2760,232.83,232.83,0,0,136
1488778,1,66,1525,243.5,277.45,0,0,94
1322993,1,66,2704,242.5,278.45,0,0,204
1273835,1,66,2492,447.23,445.23,0,0,67
1002039,1,66,1543,286.21,504.43,1,1,1054
1334927,1,66,2304,260.93,504.43,1,1,364
1442716,2,66,1885,95.06,116.46,1,0,1027
1093855,2,66,1993,96.06,113.49,1,0,1620
1156250,2,66,2539,95.06,114.49,1,1,2187
1464950,2,66,2139,440.41,439.41,0,0,41
1320438,2,66,2631,95.06,245.41,0,0,162
1405094,2,66,1248,96.09,240.62,0,1,149
1168508,2,66,1778,183.36,183.36,0,0,216
1266741,2,66,1062,179.48,178.48,0,0,379
1054950,2,66,2707,191.12,218.31,0,0,459
1269092,2,66,1207,320.13,319.13,0,0,285
1171090,2,66,1230,312.4,310.4,0,0,134
1090023,2,66,2322,311.43,310.43,0,0,243
1355287,2,66,2290,309.43,311.43,0,0,716
1110531,2,66,1727,393.88,391.88,0,0,298
1489282,2,66,1109,258.99,297.82,1,0,1066
1310621,2,66,2577,241.53,241.53,0,0,82
1431581,2,66,2640,242.53,243.53,0,0,419
1498332,2,66,1878,243.53,243.53,0,0,365
1100924,2,66,2306,244.5,306.52,0,0,161
1493119,2,66,1216,387.03,389.03,0,0,107
1183167,2,66,2126,438.5,437.5,0,0,94
1394803,2,66,2826,279.36,281.36,0,0,567
1330636,2,66,1754,267.75,267.75,0,0,420
