id,week,center_id,meal_id,checkout_price,base_price,emailer_for_promotion,homepage_featured,num_orders
1119102,1,75,1885,120.28,119.31,0,1,526
1334339,1,75,1993,120.31,119.31,0,0,512
1215698,1,75,2539,121.31,120.31,0,0,203
1096765,1,75,2139,449.17,448.17,0,0,80
1430228,1,75,2631,130.98,252.23,0,0,271
1339988,1,75,1248,144.59,248.32,0,0,188
1498572,1,75,1778,170.75,170.75,0,0,352
1079587,1,75,1062,175.57,177.57,0,0,689
1058416,1,75,2707,192.12,229.89,0,0,648
1181010,1,75,1207,324.98,325.98,0,0,202
1070232,1,75,1230,312.37,312.37,0,0,94
1320930,1,75,2322,325.98,324.98,0,0,80
1376866,1,75,2290,299.76,298.76,0,0,1135
1289615,1,75,1727,426.83,425.83,0,0,500
1475575,1,75,1109,305.58,304.58,0,0,811
1209381,1,75,2577,241.53,243.53,0,0,352
1320523,1,75,2640,243.53,241.53,0,0,568
1044376,1,75,1878,242.53,241.53,0,0,513
1266932,1,75,2306,242.5,242.5,0,0,109
1140675,1,75,1216,391.91,390.91,0,0,95
1242974,1,75,2126,438.5,438.5,0,0,122
1053087,1,75,2826,328.86,328.86,0,0,472
1394783,1,75,1754,292.03,292.03,0,0,459
1347172,1,75,1971,260.99,290.03,1,1,377
1005109,1,75,1902,486.03,485.03,0,0,135
1417552,1,75,1247,484.03,486.03,0,0,28
1465290,1,75,1770,486.03,485.03,0,0,95
1119651,1,75,1558,582.03,611.13,1,0,109
1495368,1,75,2581,586.91,611.13,1,1,298
1380025,1,75,1962,581.03,612.13,1,1,189
1094171,1,75,1445,667.39,668.39,0,0,80
1352248,1,75,2444,659.63,658.63,0,0,53
1031994,1,75,2867,625.71,625.71,0,0,69
1164946,1,75,2760,231.83,231.83,0,0,217
1163305,1,75,1525,242.5,281.33,0,0,217
1397563,1,75,2704,243.5,243.5,0,0,204
1115010,1,75,2492,446.23,446.23,0,0,203
1042083,1,75,2304,505.43,503.43,0,0,150
1461675,2,75,1885,98.03,121.31,1,0,878
1001423,2,75,1993,96.06,119.31,1,0,365
1085156,2,75,2539,95.09,120.31,1,0,203
1136153,2,75,2139,446.2,446.2,0,0,69
1048544,2,75,2631,96.09,251.23,1,1,351
1112182,2,75,1248,99.94,248.32,1,1,377
1189425,2,75,1778,184.36,184.36,0,0,257
1405033,2,75,1062,180.45,181.45,0,0,702
1025903,2,75,2707,192.09,230.89,0,0,458
1149523,2,75,1207,321.13,320.13,0,0,188
1387384,2,75,1230,319.16,319.16,0,0,80
1401131,2,75,2322,325.98,325.98,0,0,107
1081124,2,75,2290,311.43,309.43,0,0,1093
1117153,2,75,1727,427.83,425.83,0,0,512
1237060,2,75,1109,261.93,306.58,1,0,1040
1464564,2,75,2577,242.53,243.53,0,0,486
1018895,2,75,2640,241.53,241.53,0,0,472
1450384,2,75,1878,242.53,243.53,0,0,447
1094138,2,75,2306,243.5,243.5,0,0,175
1320261,2,75,1216,393.88,390.91,0,1,134
1013467,2,75,2126,436.5,438.5,0,0,134
1154756,2,75,2826,329.86,328.86,0,0,485
