id,week,center_id,meal_id,checkout_price,base_price,emailer_for_promotion,homepage_featured,num_orders
1171094,1,13,1885,135.86,122.28,0,1,2132
1068455,1,13,1993,134.86,122.28,0,1,2418
1105491,1,13,2539,133.86,133.86,0,0,474
1486384,1,13,2139,337.62,437.53,0,0,123
1345938,1,13,2631,252.23,437.47,0,0,162
1277430,1,13,1248,253.23,251.23,0,0,121
1005971,1,13,1778,184.36,182.36,0,0,513
1217794,1,13,1062,185.33,185.33,0,0,998
1264572,1,13,2707,191.09,193.09,0,0,2078
1269641,1,13,1207,307.49,382.24,0,0,366
1129923,1,13,1230,320.16,390,0,0,337
1068257,1,13,2322,321.1,382.24,0,0,528
1324629,1,13,2290,279.36,281.36,0,0,1688
1298988,1,13,1727,424.92,424.92,0,0,1067
1191305,1,13,1109,231.86,299.73,1,0,3511
1174920,1,13,2577,281.33,280.33,0,0,271
1383444,1,13,2640,282.33,280.33,0,0,526
1063247,1,13,1878,280.33,280.33,0,0,257
1437377,1,13,2306,244.44,340.53,0,1,756
1461939,1,13,1216,454.93,456.93,0,0,13
1472502,1,13,2126,485,532.53,0,1,122
1071192,1,13,2826,330.83,330.83,0,0,1404
1433904,1,13,1754,261.9,261.9,0,0,836
1098091,1,13,1971,259.99,322.04,1,0,541
1373262,1,13,1902,389.03,445.23,0,0,122
1464040,1,13,1247,387.03,447.23,0,0,175
1486750,1,13,1770,364.72,486.03,0,0,150
1183937,1,13,1198,169.78,168.78,0,0,688
1468787,1,13,1311,176.54,177.54,0,0,904
1085541,1,13,1803,157.2,157.2,0,0,944
1287360,1,13,1438,243.5,272.63,0,0,109
1463148,1,13,2494,242.5,270.63,0,0,41
1271764,1,13,1847,243.5,271.63,0,0,54
1200846,1,13,1558,587.82,612.13,1,0,283
1393272,1,13,2581,582.03,611.13,1,0,486
1252066,1,13,1962,584.97,611.13,1,0,986
1426338,1,13,1445,627.62,626.62,0,0,284
1215732,1,13,2444,626.62,627.62,0,0,109
1433489,1,13,2867,626.62,626.62,0,0,161
1419703,1,13,2760,242.53,243.53,0,0,485
1405620,1,13,1525,242.5,281.33,0,1,1202
1444506,1,13,2704,244.5,280.33,0,1,593
1265843,1,13,2492,388.03,389.03,0,0,96
1413337,1,13,1543,484.03,484.03,0,0,283
1217829,1,13,2304,485.03,486.03,0,0,134
1295835,2,13,1885,135.86,121.28,0,1,1891
1292085,2,13,1993,133.86,122.28,0,1,2606
1062881,2,13,2539,134.83,134.83,0,0,447
1399778,2,13,2139,340.5,435.53,0,0,53
1059053,2,13,2631,97.97,439.47,1,1,1080
1365561,2,13,1248,97.06,253.23,1,1,1147
1355259,2,13,1778,183.33,184.33,0,0,513
1248247,2,13,1062,182.36,182.36,0,0,784
1228674,2,13,2707,193.06,194.06,0,0,2120
1112647,2,13,1207,320.1,381.24,0,0,420
1248356,2,13,1230,323.01,389,0,0,338
1486717,2,13,2322,323.98,381.24,0,0,567
1201796,2,13,2290,311.43,311.43,0,0,1310
1046697,2,13,1727,447.23,446.23,0,0,1068
1216708,2,13,1109,259.02,300.73,0,0,1311
1111795,2,13,2577,280.33,282.33,0,0,270
1184789,2,13,2640,281.33,281.33,0,0,528
1152164,2,13,1878,282.33,281.33,0,0,189
1197747,2,13,2306,243.5,340.53,0,1,472
1013492,2,13,1216,456.93,456.93,0,0,27
1143187,2,13,2126,487,487,0,0,55
1417230,2,13,2826,329.83,329.83,0,0,1106
1389340,2,13,1754,284.24,284.24,0,0,608
1179837,2,13,1971,259.99,324.04,1,0,769
1355470,2,13,1902,388.03,445.23,0,0,82
1172563,2,13,1247,388.03,445.23,0,0,134
1422648,2,13,1770,339.53,484.03,0,0,202
1203904,2,13,1198,160.05,161.05,0,0,377
1241815,2,13,1311,172.66,172.66,0,0,1268
1490931,2,13,1803,162.05,162.05,0,0,757
1227510,2,13,1438,242.5,272.63,0,0,122
1450260,2,13,2494,244.5,271.63,0,0,94
1371528,2,13,1847,243.5,272.63,0,0,26
1403036,2,13,1558,582.03,611.13,1,1,188
1443103,2,13,2581,581.03,612.13,1,0,285
1340295,2,13,1962,584.94,610.13,1,1,716
1134742,2,13,1445,627.62,626.62,0,0,216
1126487,2,13,2444,627.62,628.62,0,0,175
1058935,2,13,2867,628.62,628.62,0,0,177
1090982,2,13,2760,243.53,243.53,0,0,460
1187954,2,13,1525,243.5,280.33,0,1,971
1339010,2,13,2704,246.44,281.33,0,1,567
1281178,2,13,2492,388.03,388.03,0,0,109
1242669,2,13,1543,485.03,486.03,0,0,203
1124706,2,13,2304,484.03,486.03,0,0,95
1429724,3,13,1885,133.86,122.28,0,1,2067
1166891,3,13,1993,135.86,121.28,0,1,2471
1498120,3,13,2539,135.83,136.83,0,0,634
1285640,3,13,2139,332.71,436.53,0,0,67
1233897,3,13,2631,98.03,437.47,0,1,568
1465367,3,13,1248,97.03,251.23,0,1,445
1448813,3,13,1778,184.33,183.33,0,0,702
1258388,3,13,1062,182.36,183.36,0,0,1187
1090091,3,13,2707,192.06,193.06,0,0,2349
1473684,3,13,1207,316.25,382.24,1,0,351
1060162,3,13,1230,320.13,388,1,0,323
1258128,3,13,2322,309.49,380.24,1,0,499
1350819,3,13,2290,309.43,309.43,0,0,1593
1200590,3,13,1727,446.26,445.26,0,0,892
1490691,3,13,1109,308.46,310.46,0,0,1526
1110938,3,13,2577,242.5,282.33,0,0,311
1270653,3,13,2640,243.47,280.33,0,0,514
1475016,3,13,1878,243.5,281.33,0,0,271
1345304,3,13,2306,243.5,339.53,0,0,432
1341835,3,13,1216,454.93,455.93,0,0,203
1171097,3,13,2126,486,487,0,0,109
1266141,3,13,2826,330.83,330.83,0,0,1161
1215001,3,13,1754,292.03,291.03,0,0,635
1096232,3,13,1971,330.83,328.83,0,0,446
1280607,3,13,1902,389.03,445.23,0,0,190
1155403,3,13,1247,387.03,445.23,0,0,161
1034669,3,13,1770,340.53,484.03,0,0,150
1136041,3,13,1198,181.42,181.42,0,0,715
1206030,3,13,1311,176.6,176.6,0,0,1161
1492350,3,13,1803,151.32,152.32,0,0,1025
1499684,3,13,1438,242.5,270.63,0,0,135
1365893,3,13,2494,242.5,272.63,0,0,68
1242204,3,13,1847,242.5,272.63,0,0,41
1271077,3,13,1558,604.34,604.34,0,0,122
1311323,3,13,2581,608.19,609.19,0,0,351
1315520,3,13,1962,612.13,610.13,0,0,445
1136583,3,13,1445,628.62,626.62,0,0,108
1379549,3,13,2444,627.62,628.62,0,0,175
1078912,3,13,2867,627.62,628.62,0,0,54
1035289,3,13,2760,241.53,243.53,0,0,298
1369161,3,13,1525,242.5,280.33,0,1,1079
1454712,3,13,2704,242.5,282.33,0,1,458
1030829,3,13,2492,387.03,389.03,0,0,122
1397253,3,13,1543,485.03,484.03,0,0,188
1450548,3,13,2304,485.03,486.03,0,0,136
1197234,4,13,1885,134.86,122.28,0,1,2472
1293995,4,13,1993,135.86,122.28,0,1,2363
1358298,4,13,2539,133.86,135.86,0,0,636
1497313,4,13,2139,336.65,436.53,0,0,96
1446325,4,13,2631,103.85,437.47,0,1,446
1159707,4,13,1248,97.03,251.23,0,1,540
1138877,4,13,1778,182.39,182.39,0,0,837
1226319,4,13,1062,184.36,184.36,0,0,1079
1289931,4,13,2707,194.03,195.03,0,0,2200
1091435,4,13,1207,317.19,382.24,0,1,258
1477201,4,13,1230,324.98,389,0,0,270
1466602,4,13,2322,316.22,382.24,0,0,607
1243126,4,13,2290,309.43,311.43,0,0,1593
1106880,4,13,1727,445.23,447.23,0,0,1202
1382524,4,13,1109,311.43,311.43,0,0,1432
1471117,4,13,2577,243.5,280.33,0,0,474
1226062,4,13,2640,243.47,281.33,0,0,661
1040020,4,13,1878,244.5,282.33,0,0,393
1347632,4,13,2306,338.53,338.53,0,0,109
