id,week,center_id,meal_id,checkout_price,base_price,emailer_for_promotion,homepage_featured,num_orders
1434245,1,57,1885,122.25,123.25,0,0,392
1068756,1,57,1993,120.34,120.34,0,0,230
1070693,1,57,2539,116.43,116.43,0,0,121
1402195,1,57,1248,174.6,238.62,0,0,55
1277599,1,57,1778,159.08,161.08,0,0,109
1375062,1,57,1062,158.14,157.14,0,0,271
1297591,1,57,2707,193.06,230.92,0,0,230
1094331,1,57,1230,317.19,317.19,0,0,325
1031215,1,57,2322,319.19,322.1,0,1,501
1064440,1,57,2290,298.76,299.76,0,0,406
1429139,1,57,1727,426.83,425.83,0,0,339
1320588,1,57,1109,311.43,309.43,0,0,108
1267811,1,57,2640,241.53,242.53,0,0,54
1020840,1,57,1878,242.53,241.53,0,0,14
1499816,1,57,2306,244.5,244.5,0,1,28
1182309,1,57,1216,387.03,466.63,0,1,42
1234536,1,57,2126,437.5,438.5,0,0,27
1057254,1,57,2826,328.86,328.86,0,0,80
1347010,1,57,1754,291.03,292.03,0,0,177
1187957,1,57,1971,258.99,290.03,1,0,500
1036446,1,57,1247,484.03,484.03,0,0,26
1085808,1,57,1558,591.73,611.13,1,0,109
1011962,1,57,2581,584.91,610.13,1,0,122
1185704,1,57,1962,584.94,611.1,1,0,202
1251633,1,57,1445,658.63,659.63,0,0,27
1373763,1,57,2444,660.63,659.63,0,0,13
1240826,1,57,1543,503.43,503.43,0,0,15
1343503,1,57,2304,505.43,504.43,0,0,15
1405091,2,57,1885,98.03,121.25,1,1,716
1015969,2,57,1993,97.06,118.34,1,1,554
1081489,2,57,2539,94.09,115.43,1,1,149
1160010,2,57,2631,98,253.23,1,0,109
1327314,2,57,1248,94.09,239.62,1,0,175
1170184,2,57,1778,178.51,178.51,0,0,176
1190858,2,57,1062,175.6,174.6,0,0,231
1029307,2,57,2707,191.15,230.92,0,0,123
1095170,2,57,1230,319.19,319.19,0,1,446
1421482,2,57,2322,316.22,320.1,0,1,418
1305868,2,57,2290,311.43,309.43,0,0,203
1395111,2,57,1727,427.83,426.83,0,0,271
1097786,2,57,1109,260.99,310.43,1,0,190
1034582,2,57,2640,242.53,242.53,0,0,41
1085772,2,57,1878,241.53,241.53,0,0,26
1398635,2,57,2306,244.5,243.5,0,0,13
1053828,2,57,1216,387.03,465.63,0,0,14
1391798,2,57,2126,437.5,437.5,0,0,28
1407234,2,57,2826,329.86,327.86,0,0,53
1372682,2,57,1754,291.03,291.03,0,0,136
