id,week,center_id,meal_id,checkout_price,base_price,emailer_for_promotion,homepage_featured,num_orders
1118999,1,32,1885,114.52,113.52,0,1,445
1258815,1,32,1993,115.46,114.46,0,1,568
1065257,1,32,2539,114.49,115.49,0,0,161
1086441,1,32,2139,454.93,454.93,0,0,13
1174747,1,32,2631,190.15,253.23,0,0,69
1132308,1,32,1248,222.19,248.32,0,0,69
1441945,1,32,1778,178.54,176.54,0,0,271
1402151,1,32,1062,175.6,174.6,0,0,256
1331425,1,32,2707,194.97,228.98,0,0,204
1154179,1,32,1207,315.25,315.25,0,0,53
1488872,1,32,1230,317.19,317.19,0,0,135
1026919,1,32,2322,325.98,324.98,0,0,82
1191453,1,32,2290,310.43,310.43,0,0,770
1377723,1,32,1727,403.55,402.55,0,0,216
1447208,1,32,1109,296.88,296.88,0,0,405
1446444,1,32,2577,241.53,241.53,0,0,14
1393650,1,32,2640,242.53,243.53,0,0,81
1355989,1,32,1878,241.53,241.53,0,0,109
1111478,1,32,2306,256.14,254.14,0,0,108
1139401,1,32,1216,387.03,640.23,0,0,69
1485923,1,32,2126,436.5,438.5,0,1,148
1142326,1,32,2826,279.36,281.36,0,0,285
1163857,1,32,1754,281.33,282.33,0,0,499
1155207,1,32,1971,258.99,291.06,1,0,527
1468044,1,32,1770,485.03,486.03,0,0,26
1212308,1,32,1558,583.03,611.13,1,0,150
1488763,1,32,2581,581.03,611.1,1,0,269
1081025,1,32,1962,582.03,610.13,1,0,81
1300146,1,32,1445,660.63,659.63,0,0,40
1287462,1,32,2444,658.63,660.63,0,0,26
1007974,1,32,2867,660.63,658.63,0,0,55
1024585,1,32,2760,233.83,232.83,0,0,27
1177435,1,32,1525,249.29,251.29,0,0,82
1425360,1,32,2704,244.5,282.33,0,0,95
1267775,1,32,2492,447.23,446.23,0,0,53
1086716,1,32,1543,504.43,505.43,0,0,108
1343194,1,32,2304,503.43,505.43,0,0,41
1158573,2,32,1885,99.94,113.52,1,1,541
1323532,2,32,1993,94.09,116.46,1,0,567
1081858,2,32,2539,95.09,114.49,1,1,555
1422054,2,32,2139,455.93,454.93,0,0,13
1281644,2,32,2631,97,251.23,1,0,109
1397555,2,32,1248,96.03,249.32,1,0,190
1255460,2,32,1778,170.72,171.72,0,0,121
1492196,2,32,1062,183.39,181.39,0,0,242
1195714,2,32,2707,185.3,226.98,0,0,338
1054944,2,32,1207,324.98,325.98,0,0,67
1031992,2,32,1230,313.37,313.37,0,0,107
1051779,2,32,2322,325.98,323.98,0,0,80
1376323,2,32,2290,311.43,311.43,0,0,458
1345443,2,32,1727,399.64,400.64,0,0,285
1128723,2,32,1109,258.99,295.88,1,0,323
1076372,2,32,2577,241.53,242.53,0,0,55
1009533,2,32,2640,242.53,243.53,0,0,189
1383259,2,32,1878,241.53,241.53,0,0,216
1149376,2,32,2306,242.5,242.5,0,0,121
1142031,2,32,1216,387.03,639.23,0,0,40
1192831,2,32,2126,436.5,437.5,0,0,95
1041738,2,32,2826,281.36,279.36,0,0,203
1081911,2,32,1754,281.33,281.33,0,0,393
1177040,2,32,1971,258.99,290.06,1,0,472
1414154,2,32,1902,484.03,485.03,0,0,13
1040730,2,32,1770,486.03,486.03,0,0,53
1449728,2,32,1558,581.03,610.13,1,0,229
1396300,2,32,2581,582.03,612.1,1,0,229
1182179,2,32,1962,586.91,610.13,1,0,123
1214032,2,32,1445,660.63,660.63,0,0,41
1014197,2,32,2444,659.63,659.63,0,0,67
1316660,2,32,2867,659.63,659.63,0,0,53
1457569,2,32,2760,232.83,233.83,0,0,28
1481580,2,32,1525,242.5,243.5,0,0,107
1082013,2,32,2704,244.5,280.33,0,0,96
1022272,2,32,2492,445.23,445.23,0,1,80
1280836,2,32,1543,505.43,504.43,0,0,82
1156143,2,32,2304,504.43,505.43,0,0,40
1195253,3,32,1885,95.06,113.52,0,0,431
1221039,3,32,1993,96.06,114.46,0,0,445
1390403,3,32,2539,96.06,113.49,0,0,406
1162513,3,32,2631,95.12,251.23,0,0,96
1324122,3,32,1248,97.06,249.32,0,0,109
1490969,3,32,1778,184.33,183.33,0,0,175
1372459,3,32,1062,180.48,180.48,0,0,215
1247416,3,32,2707,193.03,228.98,0,0,458
1327774,3,32,1207,312.4,311.4,0,0,69
1363738,3,32,1230,325.98,325.98,0,0,67
1399211,3,32,2322,319.16,320.16,0,0,81
1305445,3,32,2290,310.43,309.43,0,0,555
1394175,3,32,1727,404.55,403.55,0,0,269
1059828,3,32,1109,306.58,306.58,0,0,526
1439304,3,32,2577,243.53,241.53,0,0,69
1279486,3,32,2640,241.53,241.53,0,0,95
1287850,3,32,1878,241.53,242.53,0,0,134
1027642,3,32,2306,243.5,244.5,0,0,108
1337135,3,32,1216,391.91,641.23,0,1,94
1352434,3,32,2126,438.5,437.5,0,1,96
1287508,3,32,2826,281.36,279.36,0,0,391
1078248,3,32,1754,282.33,280.33,0,0,445
1426094,3,32,1971,291.06,290.06,0,0,283
1147541,3,32,1247,484.03,485.03,0,0,15
1046053,3,32,1770,486.03,485.03,0,0,26
1095857,3,32,1558,610.13,610.13,0,0,162
1466861,3,32,2581,609.19,608.19,0,0,258
1283903,3,32,1962,611.13,610.13,0,0,204
1327293,3,32,1445,658.63,658.63,0,0,80
1287847,3,32,2444,667.42,667.42,0,0,95
1018013,3,32,2867,660.63,660.63,0,0,55
1203909,3,32,2760,233.83,232.83,0,0,54
1136419,3,32,1525,243.5,244.5,0,0,82
1130213,3,32,2704,243.5,281.33,0,0,121
1496759,3,32,2492,445.23,446.23,0,0,53
1124001,3,32,1543,505.43,505.43,0,0,13
1400187,3,32,2304,504.43,505.43,0,0,53
1003814,4,32,1885,113.49,114.49,0,0,446
1103818,4,32,1993,116.43,115.43,0,0,487
1350314,4,32,2539,116.43,116.43,0,0,163
1364486,4,32,2631,96.06,251.23,0,0,55
1126226,4,32,1248,99,248.32,0,0,54
1175410,4,32,1778,182.42,182.42,0,0,229
1257562,4,32,1062,178.54,178.54,0,0,256
1235662,4,32,2707,188.18,228.98,0,0,284
1341353,4,32,1207,319.19,317.19,0,0,67
1320774,4,32,1230,315.28,315.28,0,0,95
1122635,4,32,2322,313.37,311.37,0,0,109
1277046,4,32,2290,309.43,310.43,0,0,809
1019041,4,32,1727,403.55,404.55,0,0,188
1245973,4,32,1109,287.18,287.18,0,0,419
1033303,4,32,2577,242.53,242.53,0,0,69
1420710,4,32,2640,242.53,243.53,0,0,202
1099843,4,32,1878,243.53,243.53,0,0,109
1165979,4,32,2306,339.53,340.53,0,0,68
1457808,4,32,1216,418.13,639.23,0,1,27
1388209,4,32,2126,437.5,437.5,0,1,69
1268603,4,32,2826,280.36,280.36,0,0,149
1005903,4,32,1754,280.33,280.33,0,0,310
1001802,4,32,1971,291.06,291.06,0,0,203
1047031,4,32,1902,485.03,485.03,0,0,27
1010014,4,32,1247,484.03,485.03,0,0,15
1343184,4,32,1770,486.03,485.03,0,0,26
1101175,4,32,1558,610.13,612.13,0,0,188
1352475,4,32,2581,610.13,610.13,0,0,162
1114662,4,32,1962,610.13,612.13,0,0,122
1401606,4,32,1445,660.63,660.63,0,0,82
1221694,4,32,2444,658.63,660.63,0,0,163
1276797,4,32,2867,659.63,659.63,0,0,121
1352606,4,32,2760,232.83,233.83,0,0,40
