id,week,center_id,meal_id,checkout_price,base_price,emailer_for_promotion,homepage_featured,num_orders
1304351,1,97,1885,118.34,118.34,0,0,879
1220156,1,97,1993,121.28,122.28,0,0,568
1089639,1,97,2539,120.34,118.34,0,0,190
1132307,1,97,2631,216.34,251.23,0,0,68
1132640,1,97,1248,169.75,247.35,0,0,80
1018501,1,97,1778,174.66,174.66,0,0,271
1124219,1,97,1062,172.66,174.66,0,0,419
1154696,1,97,2707,188.24,229.89,0,0,433
1396981,1,97,1207,314.34,312.34,0,0,204
1040548,1,97,1230,315.25,316.25,0,0,269
1404887,1,97,2322,315.31,314.31,0,0,485
1323176,1,97,2290,306.55,306.55,0,0,933
1138800,1,97,1727,425.83,427.83,0,0,391
1267333,1,97,1109,295.91,295.91,0,0,528
1294907,1,97,2577,241.53,241.53,0,0,175
1111921,1,97,2640,241.53,243.53,0,0,366
1092791,1,97,1878,241.53,241.53,0,0,352
1062755,1,97,2306,242.5,291,0,0,28
1063512,1,97,1216,387.03,388.03,0,0,67
1199347,1,97,2126,436.5,436.5,0,0,134
1198422,1,97,2826,328.86,327.86,0,0,296
1005567,1,97,1754,292.03,291.03,0,0,567
1186527,1,97,1971,258.99,291.03,1,0,1175
1429335,1,97,1902,484.03,484.03,0,0,14
1397493,1,97,1247,484.03,486.03,0,0,96
1496525,1,97,1770,484.03,485.03,0,0,94
1157069,1,97,1558,583.03,613.1,1,1,189
1124990,1,97,2581,581.03,611.1,1,1,311
1376139,1,97,1962,584,611.13,1,1,486
1291214,1,97,1445,660.63,660.63,0,0,204
1232975,1,97,2444,659.63,660.63,0,0,81
1191696,1,97,2867,660.63,658.63,0,0,136
1499200,1,97,2760,232.83,232.83,0,0,270
1290756,1,97,1525,242.5,242.5,0,0,123
1224605,1,97,2704,243.5,273.54,0,0,229
1110682,1,97,2492,445.23,445.23,0,0,15
1105280,1,97,1543,505.43,505.43,0,0,108
1002303,1,97,2304,504.43,505.43,0,0,80
1242615,2,97,1885,96.06,118.34,1,1,1743
1280121,2,97,1993,98.03,120.28,1,1,1635
1423420,2,97,2539,96.03,118.34,1,0,809
1200532,2,97,2631,102.88,252.23,1,0,364
1352236,2,97,1248,96.06,248.35,1,0,231
1364890,2,97,1778,182.39,181.39,0,0,472
1497040,2,97,1062,178.51,178.51,0,0,554
1463727,2,97,2707,192.12,230.89,0,0,540
1420491,2,97,1207,324.98,323.98,0,0,122
1008224,2,97,1230,323.04,322.04,0,0,244
1311847,2,97,2322,324.04,324.04,0,0,312
1437107,2,97,2290,311.43,310.43,0,0,905
1021346,2,97,1727,395.76,397.76,0,0,324
1148207,2,97,1109,258.99,294.91,1,0,836
1478323,2,97,2577,243.53,243.53,0,0,94
1471872,2,97,2640,242.53,241.53,0,0,404
1408126,2,97,1878,241.53,243.53,0,0,203
1373580,2,97,2306,242.5,292,0,0,136
1265836,2,97,1216,396.73,398.73,0,0,42
1383328,2,97,2126,436.5,436.5,0,0,55
1064525,2,97,2826,328.86,327.86,0,0,283
1156709,2,97,1754,292.03,291.03,0,0,635
1488386,2,97,1971,261.96,292.03,1,0,500
1100764,2,97,1902,485.03,486.03,0,0,27
1486739,2,97,1247,484.03,485.03,0,0,41
1313634,2,97,1770,484.03,485.03,0,0,26
1307814,2,97,1558,582.03,612.1,1,1,339
1234522,2,97,2581,584,611.1,1,1,339
1281381,2,97,1962,583.03,610.13,1,1,447
1443432,2,97,1445,659.63,658.63,0,0,81
1312863,2,97,2444,660.63,660.63,0,0,80
1254114,2,97,2867,660.63,660.63,0,0,15
1491899,2,97,2760,232.83,232.83,0,0,150
1019381,2,97,1525,242.5,242.5,0,0,161
1423789,2,97,2704,244.5,274.54,0,0,216
1248252,2,97,2492,446.23,447.23,0,0,69
1221681,2,97,1543,504.43,503.43,0,0,68
