id,week,center_id,meal_id,checkout_price,base_price,emailer_for_promotion,homepage_featured,num_orders
1317222,1,104,1885,133.86,134.86,0,1,904
1093025,1,104,1993,133.86,133.89,0,1,1214
1047622,1,104,2539,133.86,134.86,0,0,231
1105086,1,104,2139,339.5,435.53,0,0,67
1004422,1,104,2631,249.35,247.35,0,0,94
1422074,1,104,1248,247.41,247.41,0,0,54
1076346,1,104,1778,181.39,182.39,0,0,676
1392677,1,104,1062,180.42,180.42,0,0,769
1068047,1,104,2707,190.12,192.12,0,0,1014
1058871,1,104,1207,323.04,388.06,0,0,513
1310670,1,104,1230,321.13,389.03,0,0,566
1338592,1,104,2322,322.04,386.12,0,0,567
1397594,1,104,2290,283.24,311.43,0,1,649
1455761,1,104,1727,417.16,435.53,0,1,717
1285822,1,104,1109,223.16,285.18,1,0,1309
1372188,1,104,2577,280.33,282.33,0,0,54
1117921,1,104,2640,282.33,281.33,0,0,94
1162474,1,104,1878,281.33,281.33,0,0,42
1449102,1,104,2306,244.5,339.53,0,0,40
1096888,1,104,1216,455.93,456.93,0,0,68
1019347,1,104,2126,486,534.53,0,1,27
1389202,1,104,2826,340.53,339.53,0,0,420
1381233,1,104,1754,290.03,291.03,0,0,555
1290131,1,104,1971,259.96,329.86,1,0,716
1404600,1,104,1902,388.03,445.23,0,0,67
1309698,1,104,1247,388.03,447.23,0,0,41
1029316,1,104,1770,338.53,485.03,0,0,69
1362807,1,104,1198,164.93,165.93,0,0,474
1410068,1,104,1311,164.9,166.9,0,0,418
1317020,1,104,1803,163.93,164.93,0,0,527
1140046,1,104,1847,243.5,243.5,0,0,13
1358675,1,104,1558,581.03,612.13,1,0,109
1420270,1,104,2581,582.03,610.13,1,1,203
1477847,1,104,1962,582.03,610.13,1,1,432
1300430,1,104,1445,626.62,627.62,0,0,95
1459318,1,104,2444,628.62,628.62,0,0,94
1304706,1,104,2867,637.35,637.35,0,0,68
1480359,1,104,2760,243.53,243.53,0,0,94
1283353,1,104,1525,242.5,282.33,0,0,230
1272630,1,104,2704,243.5,282.33,0,0,107
1364371,1,104,2492,387.03,387.03,0,0,54
1446445,1,104,1543,484.03,486.03,0,0,80
1330135,1,104,2304,484.03,486.03,0,0,54
1107194,2,104,1885,134.86,133.86,0,1,1108
1337828,2,104,1993,135.86,134.89,0,1,1189
1315894,2,104,2539,133.89,133.89,0,0,109
1461225,2,104,2139,340.5,437.53,0,0,41
1123392,2,104,2631,100.94,248.35,1,0,703
1231004,2,104,1248,97.03,245.41,1,0,393
1213407,2,104,1778,182.36,184.36,0,0,770
1354968,2,104,1062,183.36,184.36,0,0,405
1360169,2,104,2707,196,195,0,0,971
1283956,2,104,1207,323.04,387.06,0,1,838
1464137,2,104,1230,330.83,388.03,0,1,742
1184190,2,104,2322,324.95,385.12,0,1,796
1025493,2,104,2290,310.43,310.43,0,0,595
1247435,2,104,1727,445.23,445.23,0,0,447
1439495,2,104,1109,264.87,287.18,0,1,1378
1018946,2,104,2577,281.33,280.33,0,0,107
1252963,2,104,2640,282.33,282.33,0,0,28
1382078,2,104,1878,281.33,282.33,0,0,41
1375978,2,104,2306,243.5,340.53,0,0,13
1320894,2,104,1216,456.93,454.93,0,0,40
1180951,2,104,2126,487,533.53,0,1,41
1291037,2,104,2826,338.53,339.53,0,0,312
1048775,2,104,1754,285.24,284.24,0,0,528
1372697,2,104,1971,258.02,327.86,1,0,1066
1416177,2,104,1247,387.03,446.23,0,0,55
1238163,2,104,1770,338.53,484.03,0,0,40
1257215,2,104,1198,195.03,193.03,0,0,446
1451174,2,104,1311,161.05,160.05,0,0,620
1115741,2,104,1803,154.29,154.29,0,0,568
1293593,2,104,2494,244.5,244.5,0,0,53
1164716,2,104,1847,243.5,243.5,0,0,15
1479668,2,104,1558,582.03,612.13,1,1,163
1458141,2,104,2581,582.03,612.13,1,0,176
1016649,2,104,1962,583.03,610.13,1,0,216
1050255,2,104,1445,626.62,628.62,0,0,69
1054356,2,104,2444,628.62,626.62,0,0,67
1243464,2,104,2867,627.62,628.62,0,0,14
1115890,2,104,2760,243.53,243.53,0,0,68
1265817,2,104,1525,243.5,280.33,0,0,203
1149570,2,104,2704,244.5,281.33,0,1,271
1007706,2,104,1543,485.03,484.03,0,0,27
1123625,2,104,2304,484.03,485.03,0,0,15
1234257,3,104,1885,135.86,134.86,0,1,985
1115499,3,104,1993,134.86,134.89,0,1,932
1293276,3,104,2539,132.92,131.92,0,0,148
1421525,3,104,2139,339.5,435.53,0,0,69
1317314,3,104,2631,98,248.35,0,0,244
1483741,3,104,1248,97.06,245.41,0,1,339
1311723,3,104,1778,177.51,177.51,0,0,663
1168568,3,104,1062,184.33,183.33,0,0,609
1450170,3,104,2707,195.03,194.03,0,0,959
1450748,3,104,1207,320.13,387.06,1,1,431
1474042,3,104,1230,321.13,388.03,1,1,567
1252848,3,104,2322,318.22,385.12,1,0,973
1045052,3,104,2290,309.43,310.43,0,0,473
1048251,3,104,1727,447.23,445.23,0,0,595
1195427,3,104,1109,309.43,309.43,0,0,663
1226949,3,104,2577,244.5,281.33,0,0,148
1189139,3,104,2640,244.5,280.33,0,0,69
1236803,3,104,1878,242.5,281.33,0,0,96
1182617,3,104,2306,243.5,338.53,0,0,108
1159501,3,104,1216,456.93,456.93,0,0,80
1129127,3,104,2126,485,486,0,0,14
1145563,3,104,2826,340.53,339.53,0,0,648
1355007,3,104,1754,290.03,290.03,0,0,419
1220129,3,104,1971,325.95,326.95,0,0,325
1154945,3,104,1902,389.03,445.23,0,0,28
1054173,3,104,1247,389.03,445.23,0,0,40
1190741,3,104,1770,340.53,484.03,0,0,55
1228448,3,104,1198,161.05,195.03,0,0,648
1011318,3,104,1311,167.84,168.84,0,0,621
1234718,3,104,1803,160.05,162.05,0,0,514
1189015,3,104,1558,611.13,612.13,0,0,108
1236415,3,104,2581,610.13,611.13,0,0,134
1417579,3,104,1962,610.13,612.13,0,0,108
1310640,3,104,1445,626.62,628.62,0,0,123
1274379,3,104,2444,626.62,626.62,0,0,40
1398111,3,104,2867,627.62,628.62,0,0,95
1109470,3,104,2760,241.53,243.53,0,0,81
1062873,3,104,1525,247.41,282.33,0,0,175
1060046,3,104,2704,242.5,280.33,0,1,242
1478576,3,104,2492,388.03,389.03,0,0,41
1452103,3,104,1543,486.03,485.03,0,0,15
1150307,3,104,2304,484.03,484.03,0,0,27
1000579,4,104,1885,135.86,135.86,0,1,1026
1393661,4,104,1993,133.86,134.89,0,1,1269
1163175,4,104,2539,135.86,135.86,0,0,285
1214265,4,104,2139,318.19,437.53,0,0,42
1327533,4,104,2631,95.09,248.35,0,0,324
1263644,4,104,1248,102.88,247.41,0,1,391
1284455,4,104,1778,181.39,183.39,0,0,636
1443564,4,104,1062,184.36,184.36,0,0,771
1422132,4,104,2707,193.09,193.09,0,0,1349
1496093,4,104,1207,320.13,387.06,0,0,581
1446776,4,104,1230,315.31,388.03,0,0,717
1414560,4,104,2322,319.16,386.12,0,1,1284
1288688,4,104,2290,310.43,310.43,0,0,459
1416254,4,104,1727,445.23,445.23,0,0,512
1282247,4,104,1109,309.43,311.43,0,0,674
1162509,4,104,2577,243.5,280.33,0,1,134
1072485,4,104,2640,244.5,281.33,0,1,123
1449298,4,104,1878,242.5,282.33,0,1,69
1029396,4,104,2306,339.53,339.53,0,0,40
1018422,4,104,1216,454.93,455.93,0,0,26
1311338,4,104,2126,484.03,486.03,0,0,14
1065476,4,104,2826,338.53,340.53,0,0,582
1089910,4,104,1754,290.03,290.03,0,0,393
1236518,4,104,1971,328.86,329.86,0,0,310
1068234,4,104,1902,389.03,446.23,0,0,13
1461601,4,104,1247,388.03,446.23,0,0,40
1126432,4,104,1198,194.97,196.97,0,0,798
1275057,4,104,1311,154.26,155.26,0,0,635
1118438,4,104,1803,160.05,162.05,0,0,609
1382463,4,104,1438,243.5,270.63,0,0,41
1468015,4,104,1847,244.5,243.5,0,0,13
1292777,4,104,1558,610.13,612.13,0,0,163
1248472,4,104,2581,620.83,621.83,0,0,161
1336971,4,104,1962,607.22,607.22,0,0,298
1481431,4,104,1445,627.62,626.62,0,0,96
1189094,4,104,2444,616.98,614.98,0,0,149
1377907,4,104,2867,627.62,628.62,0,0,26
1460249,4,104,2760,243.53,242.53,0,0,95
1495641,4,104,1525,244.5,281.33,0,0,256
1278268,4,104,2704,244.5,280.33,0,1,323
1231552,4,104,2492,387.03,387.03,0,0,67
1367312,4,104,1543,485.03,486.03,0,0,81
1225484,4,104,2304,484.03,485.03,0,0,121
1340459,5,104,1885,142.59,135.86,0,1,796
1183367,5,104,1993,145.53,134.89,0,1,1160
1262047,5,104,2539,143.62,142.62,0,0,148
1270311,5,104,2139,422.98,421.98,0,0,41
1339279,5,104,2631,96.06,249.35,0,0,352
1044427,5,104,1248,97.06,247.41,0,0,433
1323062,5,104,1778,180.42,180.42,0,0,338
1177428,5,104,1062,182.39,181.39,0,0,364
1258080,5,104,2707,192.06,193.06,0,0,879
1319764,5,104,1207,381.21,382.21,0,0,258
1492055,5,104,1230,379.27,381.27,0,0,377
1013534,5,104,2322,382.21,382.21,0,0,568
1323375,5,104,2290,163.02,309.43,1,1,11246
1464074,5,104,1727,251.26,447.23,0,1,2552
1020987,5,104,1109,137.8,310.43,0,0,690
1420218,5,104,2577,242.53,281.33,0,1,188
1441043,5,104,2640,246.44,282.33,0,1,190
1199621,5,104,1878,241.53,280.33,0,1,231
1237709,5,104,2826,339.53,339.53,0,0,554
1260498,5,104,1754,259.02,292.03,0,0,485
