id,week,center_id,meal_id,checkout_price,base_price,emailer_for_promotion,homepage_featured,num_orders
1192496,1,143,1885,119.31,122.28,0,1,404
1088475,1,143,1993,117.4,122.25,0,1,472
1188657,1,143,2539,120.34,118.34,0,0,270
1027172,1,143,2139,455.93,454.93,0,0,27
1381259,1,143,2631,253.23,252.23,0,0,28
1293156,1,143,1248,227.01,253.23,0,0,14
1455807,1,143,1778,172.69,171.69,0,0,121
1114341,1,143,1062,174.6,174.6,0,0,68
1159619,1,143,2707,193.06,231.83,0,0,244
1221782,1,143,1230,319.19,318.19,0,0,69
1223908,1,143,2290,309.43,311.43,0,0,621
1416255,1,143,1727,426.83,425.83,0,0,298
1345678,1,143,1109,310.43,311.43,0,0,324
1290449,1,143,2577,243.53,243.53,0,0,149
1379508,1,143,2640,242.53,243.53,0,0,324
1476040,1,143,1878,243.53,241.53,0,0,188
1323985,1,143,2306,242.5,340.53,0,0,175
1302420,1,143,1216,387.03,389.03,0,0,28
1413513,1,143,2126,438.5,436.5,0,0,41
1119402,1,143,2826,328.86,329.86,0,0,203
1066555,1,143,1754,291.03,292.03,0,0,256
1458616,1,143,1971,258.99,291.03,1,0,568
1477616,1,143,1902,484.03,484.03,0,0,15
1346378,1,143,1247,484.03,484.03,0,0,13
1044793,1,143,1558,583.03,612.13,1,1,26
1480326,1,143,2581,583.03,610.13,1,1,80
1345152,1,143,1962,584.94,611.13,1,1,177
1205337,1,143,1445,660.63,659.63,0,0,53
1486566,1,143,2867,658.63,660.63,0,0,96
1392443,1,143,2760,232.83,233.83,0,0,161
1184234,1,143,1525,242.5,244.5,0,0,123
1002573,1,143,2704,244.5,243.5,0,0,229
1232206,1,143,1543,504.43,504.43,0,0,69
1198398,2,143,1885,99,121.28,1,1,810
1118703,2,143,1993,95.12,121.25,1,0,432
1028599,2,143,2539,97,120.34,1,0,175
1406674,2,143,2631,95.09,251.23,1,0,41
1136454,2,143,1248,93.15,253.23,1,0,55
1138252,2,143,1778,183.39,181.39,0,0,109
1416748,2,143,1062,179.48,178.48,0,0,55
1255837,2,143,2707,196,232.83,0,0,149
1193055,2,143,1230,323.01,323.01,0,0,109
1416680,2,143,2290,310.43,311.43,0,0,284
1249420,2,143,1727,427.83,427.83,0,0,271
1458022,2,143,1109,258.99,311.43,1,1,513
1233298,2,143,2577,242.53,242.53,0,0,162
1411513,2,143,2640,242.53,243.53,0,0,242
1170539,2,143,1878,241.53,242.53,0,0,271
1128590,2,143,2306,242.5,243.5,0,0,163
1193592,2,143,1216,387.03,388.03,0,0,55
1055328,2,143,2126,438.5,438.5,0,0,107
1030142,2,143,2826,327.86,328.86,0,0,107
1226731,2,143,1754,290.03,291.03,0,0,296
1149773,2,143,1971,258.99,291.03,1,0,285
1254540,2,143,1902,486.03,484.03,0,0,28
1256832,2,143,1247,484.03,486.03,0,0,26
1000841,2,143,1558,583.03,610.13,1,1,80
1307535,2,143,2581,581.03,611.13,1,1,81
1487994,2,143,1962,583.03,612.13,1,1,135
1260617,2,143,1445,658.63,660.63,0,0,67
1128981,2,143,2444,658.63,659.63,0,0,27
1132234,2,143,2867,659.63,660.63,0,0,42
1491007,2,143,2760,232.83,231.83,0,0,135
1460393,2,143,1525,243.5,243.5,0,0,80
1418301,2,143,2704,242.5,244.5,0,0,190
1135917,2,143,2492,446.23,447.23,0,0,40
1421975,2,143,1543,503.43,505.43,0,0,40
1310305,2,143,2304,503.43,504.43,0,0,41
1102012,3,143,1885,97,122.28,0,1,622
1407311,3,143,1993,98.03,122.25,0,0,405
1309643,3,143,2539,96.09,118.34,0,0,150
1421229,3,143,2631,94.15,252.23,0,0,150
1121881,3,143,1248,97,252.23,0,0,53
1028251,3,143,1778,180.45,180.45,0,0,216
1282382,3,143,1062,180.42,182.42,0,0,82
1378121,3,143,2707,189.18,232.83,0,0,242
1448318,3,143,1230,308.49,308.49,0,0,53
1322735,3,143,2290,309.43,310.43,0,0,784
1018697,3,143,1727,427.83,426.83,0,0,123
1446666,3,143,1109,311.43,310.43,0,0,324
1289397,3,143,2577,242.53,241.53,0,0,189
1005490,3,143,2640,242.53,241.53,0,0,338
1324107,3,143,1878,243.53,243.53,0,0,204
1326112,3,143,2306,244.5,243.5,0,0,55
1133120,3,143,1216,389.03,389.03,0,0,109
1228513,3,143,2126,436.5,437.5,0,0,55
1177189,3,143,2826,329.86,328.86,0,0,269
1168726,3,143,1754,291.03,290.03,0,0,283
1422811,3,143,1971,289.06,290.06,0,0,364
1003068,3,143,1902,484.03,486.03,0,0,68
1037081,3,143,1247,486.03,485.03,0,0,27
1047816,3,143,1770,486.03,484.03,0,0,41
1077717,3,143,1558,612.13,612.13,0,0,55
1306590,3,143,2581,611.13,612.13,0,0,53
1088954,3,143,1962,612.13,610.13,0,0,53
1231384,3,143,1445,659.63,659.63,0,0,41
1299620,3,143,2444,658.63,659.63,0,0,123
1132984,3,143,2867,659.63,659.63,0,0,81
1402504,3,143,2760,231.83,231.83,0,0,107
1172093,3,143,1525,243.5,242.5,0,0,134
1212878,3,143,2704,242.5,242.5,0,0,204
1087546,3,143,2492,445.23,447.23,0,0,67
1216849,3,143,1543,505.43,503.43,0,0,41
1159822,3,143,2304,504.43,504.43,0,0,14
1314725,4,143,1885,122.28,120.28,0,1,485
