id,week,center_id,meal_id,checkout_price,base_price,emailer_for_promotion,homepage_featured,num_orders
1346775,1,39,1885,113.52,114.52,0,0,107
1279451,1,39,1993,113.49,115.49,0,0,311
1257510,1,39,2539,114.49,113.49,0,0,134
1260455,1,39,2139,454.93,454.93,0,0,26
1493364,1,39,2631,145.5,146.5,0,0,28
1335413,1,39,1248,97,147.5,0,0,15
1057556,1,39,1778,184.33,183.33,0,0,136
1168733,1,39,1062,168.78,168.78,0,0,284
1017026,1,39,2707,185.27,228.92,0,0,175
1499989,1,39,1207,309.43,313.34,1,0,312
1337964,1,39,1230,320.16,320.1,1,0,176
1244786,1,39,2322,320.13,313.34,1,0,215
1044078,1,39,2290,301.73,299.73,0,0,419
1454573,1,39,1727,402.55,403.55,0,0,40
1214702,1,39,1109,281.36,279.36,0,0,323
1092408,1,39,2577,242.53,243.53,0,0,55
1353877,1,39,2640,242.53,243.53,0,0,123
1175849,1,39,1878,241.53,243.53,0,0,14
1373658,1,39,2306,261.9,261.9,0,0,68
1006877,1,39,1216,390.94,466.63,0,0,148
1007871,1,39,2126,437.5,437.5,0,1,94
1254241,1,39,2826,280.36,279.36,0,0,136
1345790,1,39,1754,272.57,274.57,0,0,487
1262614,1,39,1971,259.99,291.06,1,0,1499
1395109,1,39,1902,486.03,484.03,0,0,14
1355154,1,39,1247,485.03,484.03,0,0,42
1083737,1,39,1558,584.94,611.13,1,1,366
1293537,1,39,2581,584.91,613.04,1,1,298
1132961,1,39,1962,581.03,612.13,1,0,392
1324850,1,39,1445,658.63,660.63,0,0,40
1191433,1,39,2444,676.12,677.12,0,0,41
1025308,1,39,2760,232.83,232.83,0,0,41
1293754,1,39,1525,242.5,281.33,0,0,15
1380609,1,39,2492,446.23,446.23,0,0,69
1301273,1,39,1543,504.43,505.43,0,0,54
1425517,1,39,2304,503.43,505.43,0,0,53
1027034,2,39,1885,96.06,112.52,1,1,472
1204613,2,39,1993,97,113.49,1,0,364
1108296,2,39,2539,95.06,114.49,1,1,594
1116057,2,39,2631,93.15,145.5,1,0,175
1141569,2,39,1248,98,146.5,1,0,123
1174862,2,39,1778,181.42,181.42,0,0,150
1053196,2,39,1062,178.48,180.48,0,0,271
1415835,2,39,2707,186.27,228.92,0,0,270
1379523,2,39,1207,317.19,318.19,0,0,204
1436629,2,39,1230,323.98,323.98,0,0,136
1099515,2,39,2322,318.22,316.22,0,0,189
1084188,2,39,2290,309.43,311.43,0,0,431
1243268,2,39,1727,403.55,402.55,0,0,109
1371268,2,39,1109,260.99,279.36,1,0,472
1127737,2,39,2577,243.53,243.53,0,0,42
1407855,2,39,2640,242.53,241.53,0,0,163
1455957,2,39,1878,241.53,241.53,0,0,41
1261644,2,39,2306,243.5,244.5,0,0,80
1249322,2,39,1216,387.03,389.03,0,0,123
1265253,2,39,2126,437.5,437.5,0,0,121
1453597,2,39,2826,280.36,280.36,0,0,150
1277415,2,39,1754,282.33,282.33,0,0,702
1277881,2,39,1971,259.99,289.06,1,0,338
1126072,2,39,1902,484.03,485.03,0,0,26
1071094,2,39,1558,583.03,610.13,1,1,162
1269955,2,39,2581,582.03,615.04,1,1,203
1333503,2,39,1962,583.97,611.13,1,0,230
1294831,2,39,1445,658.63,659.63,0,0,53
1311418,2,39,2444,660.63,660.63,0,0,15
1465414,2,39,2867,658.63,660.63,0,0,15
1194891,2,39,2760,232.83,233.83,0,0,15
1285107,2,39,1525,242.5,281.33,0,0,26
1193402,2,39,2492,447.23,445.23,0,0,41
1102776,2,39,1543,504.43,503.43,0,0,136
1269413,3,39,1885,95.09,112.52,0,0,243
1186651,3,39,1993,96.06,114.49,0,0,297
1086719,3,39,2539,96.09,115.49,0,0,149
1081293,3,39,2631,90.27,145.5,0,0,95
1415980,3,39,1248,87.3,146.5,0,0,15
1419231,3,39,1778,181.42,182.42,0,0,148
1476054,3,39,1062,179.48,180.48,0,0,296
1138106,3,39,2707,184.33,230.92,0,0,217
1321159,3,39,1207,296.82,297.82,0,0,215
1119204,3,39,1230,324.01,323.01,0,0,149
1354593,3,39,2322,325.98,325.98,0,0,135
1355679,3,39,2290,310.43,311.43,0,0,513
1108581,3,39,1727,404.55,404.55,0,0,122
1328365,3,39,1109,306.58,306.58,0,0,217
1101798,3,39,2640,241.53,242.53,0,0,54
1256934,3,39,1878,242.53,242.53,0,0,27
1213708,3,39,2306,243.5,242.5,0,0,27
1403794,3,39,1216,389.03,389.03,0,0,122
1317952,3,39,2126,436.5,438.5,0,0,80
1485343,3,39,2826,279.36,279.36,0,0,216
1402078,3,39,1754,282.33,280.33,0,0,635
1251242,3,39,1971,291.06,291.06,0,0,378
1416813,3,39,1902,484.03,485.03,0,0,40
1427858,3,39,1247,484.03,484.03,0,0,13
1407916,3,39,1558,612.13,610.13,0,0,81
1458691,3,39,2581,611.13,612.13,0,0,55
1239734,3,39,1962,612.13,612.13,0,0,55
1492880,3,39,1445,659.63,659.63,0,0,13
1440792,3,39,2867,659.63,660.63,0,0,15
1056565,3,39,2760,232.83,231.83,0,0,14
1497646,3,39,1525,242.5,280.33,0,0,42
1089692,3,39,2492,447.23,445.23,0,0,55
1438323,3,39,1543,505.43,505.43,0,0,81
1016139,3,39,2304,505.43,503.43,0,0,15
1205335,4,39,1885,112.55,112.55,0,0,175
1278198,4,39,1993,115.46,116.46,0,0,258
1357271,4,39,2539,113.49,113.49,0,0,163
1177920,4,39,2139,455.93,456.93,0,0,15
1404932,4,39,2631,98.03,145.5,0,0,148
1217070,4,39,1248,99,146.5,0,0,55
1239345,4,39,1778,181.42,182.42,0,0,163
1359681,4,39,1062,178.54,177.54,0,0,311
1058651,4,39,2707,191.09,230.92,0,0,297
1086941,4,39,1207,318.16,318.16,0,0,176
1272684,4,39,1230,318.19,318.19,0,0,148
1346163,4,39,2322,319.13,321.13,0,0,109
1035636,4,39,2290,309.43,311.43,0,0,432
1106545,4,39,1727,402.55,404.55,0,0,94
1009114,4,39,1109,288.09,290.09,0,0,242
1275644,4,39,2577,243.53,243.53,0,0,28
1075703,4,39,2640,241.53,241.53,0,0,81
1061698,4,39,1878,242.53,243.53,0,0,42
1104136,4,39,1216,417.13,416.13,0,0,54
1038086,4,39,2126,438.5,438.5,0,0,27
1261713,4,39,2826,279.36,281.36,0,0,123
1079887,4,39,1754,282.33,280.33,0,0,837
1418741,4,39,1971,291.06,290.06,0,0,339
1280932,4,39,1902,485.03,484.03,0,0,14
1406469,4,39,1247,484.03,486.03,0,0,68
1106268,4,39,1558,612.13,610.13,0,0,122
1119442,4,39,2581,612.13,610.13,0,0,121
1046670,4,39,1962,613.1,613.1,0,0,107
1023893,4,39,1445,658.63,659.63,0,0,14
1434127,4,39,2760,232.83,232.83,0,0,27
1167515,4,39,1525,242.5,280.33,0,0,54
1354622,4,39,2492,445.23,447.23,0,0,69
1051096,4,39,1543,505.43,504.43,0,0,68
1149409,4,39,2304,505.43,504.43,0,0,53
1178432,5,39,1885,115.46,116.46,0,0,203
1139487,5,39,1993,116.46,114.46,0,0,148
1195859,5,39,2539,112.52,112.52,0,0,121
1039731,5,39,2139,411.34,454.93,0,0,13
1492205,5,39,2631,97.03,145.5,0,0,96
1394513,5,39,1248,97.03,145.5,0,0,107
1307989,5,39,1778,170.72,170.72,0,0,108
1130363,5,39,1062,171.75,170.75,0,0,298
1140466,5,39,2707,211.52,211.52,0,0,163
1201584,5,39,1207,314.31,315.31,0,0,136
1319219,5,39,1230,318.16,318.16,0,0,161
1486395,5,39,2322,315.25,317.25,0,0,203
1367291,5,39,2290,162.02,309.43,1,1,6481
1183495,5,39,1727,244.5,402.55,1,1,998
1060506,5,39,1109,161.08,290.09,0,0,310
1187901,5,39,2640,243.53,243.53,0,0,122
1136332,5,39,1878,241.53,241.53,0,0,80
1241387,5,39,2306,244.5,243.5,1,0,40
1139036,5,39,1216,418.13,416.13,0,0,94
1359091,5,39,2126,438.5,438.5,0,0,80
1475896,5,39,2826,281.36,280.36,0,0,163
1092175,5,39,1754,236.74,282.33,0,0,742
1478192,5,39,1971,291.06,289.06,0,0,298
1293515,5,39,1902,486.03,484.03,0,0,40
1088705,5,39,1247,485.03,485.03,0,0,27
1093035,5,39,1558,620.86,620.86,0,0,108
1356890,5,39,2581,614.07,613.07,0,0,69
1407470,5,39,1962,619.89,617.89,0,0,202
1307875,5,39,1445,485.03,659.63,0,0,42
1350012,5,39,2444,484.03,659.63,0,0,41
1387446,5,39,2760,232.83,233.83,0,0,41
1131957,5,39,2492,446.23,445.23,0,0,82
1293426,5,39,1543,478.27,476.27,0,0,68
1135356,5,39,2304,470.45,471.45,0,0,53
1295916,6,39,1885,114.49,115.49,0,0,204
1048968,6,39,1993,116.46,115.46,0,0,161
1125165,6,39,2539,113.49,115.49,0,0,80
1274926,6,39,2631,260.93,260.93,0,0,54
1375753,6,39,1248,260.93,261.93,0,0,14
1298521,6,39,1778,151.38,171.72,0,0,80
1040632,6,39,1062,157.14,158.14,0,0,312
1077883,6,39,2707,225.04,227.04,0,0,231
1328646,6,39,1207,311.43,310.43,0,0,297
1392616,6,39,1230,316.25,316.25,0,0,109
1458640,6,39,2322,321.07,321.07,0,0,176
1338924,6,39,2290,163.99,311.43,0,1,3875
1001433,6,39,1727,244.44,402.55,1,1,823
1230029,6,39,1109,222.19,288.09,0,0,244
1427515,6,39,2577,243.53,242.53,0,0,26
1037588,6,39,2640,243.53,241.53,0,1,150
1422742,6,39,1878,241.53,242.53,0,0,96
1374596,6,39,2306,243.5,244.5,0,0,54
1069590,6,39,1216,416.13,416.13,0,0,80
1258256,6,39,2126,437.5,436.5,0,0,69
1492426,6,39,2826,279.36,281.36,0,0,163
1052331,6,39,1754,266.78,265.78,0,0,798
1028253,6,39,1971,289.06,289.06,0,0,378
1114953,6,39,1902,484.03,484.03,0,0,13
1424384,6,39,1558,619.83,620.83,0,0,81
1322092,6,39,2581,621.83,620.83,0,0,54
1365814,6,39,1962,619.83,621.83,0,0,94
1246060,6,39,1445,528.65,660.63,0,0,69
1122037,6,39,2444,484.03,658.63,0,0,54
1067555,6,39,2867,485.03,659.63,0,0,13
1395403,6,39,2760,231.83,232.83,0,0,80
1426421,6,39,1525,280.33,281.33,0,0,42
1339622,6,39,2492,447.23,445.23,0,0,55
1410714,6,39,1543,436.5,477.27,1,1,189
1480096,6,39,2304,436.5,470.45,1,0,122
1144428,7,39,1885,114.49,113.49,0,0,283
1445667,7,39,1993,115.46,116.46,0,0,323
1411763,7,39,2539,113.49,114.49,0,0,136
1455832,7,39,2631,260.93,262.93,0,0,40
